step,sim_t,x,y,yaw,s,ey,epsi,raw_steer,safe_steer,rules_fired
785,39.2500,-0.9924,0.7744,0.2996,7.4146,0.0629,-0.0273,-0.6019,-0.6019,
786,39.3000,-0.9829,0.7773,0.2877,7.4146,0.0626,-0.0392,-0.5769,-0.5769,
787,39.3500,-0.9733,0.7801,0.2763,7.4146,0.0621,-0.0506,-0.5515,-0.5515,
788,39.4000,-0.9636,0.7828,0.2654,7.4146,0.0616,-0.0615,-0.5260,-0.5260,
789,39.4500,-0.9540,0.7853,0.2551,7.5127,0.0617,0.0581,-1.0000,-0.6760,C-06
790,39.5000,-0.9443,0.7878,0.2417,7.5127,0.0622,0.0447,-0.7373,-0.7373,
791,39.5500,-0.9346,0.7901,0.2270,7.5127,0.0626,0.0300,-0.7012,-0.7012,
792,39.6000,-0.9248,0.7923,0.2131,7.5127,0.0628,0.0161,-0.6805,-0.6805,
793,39.6500,-0.9150,0.7944,0.1996,7.5127,0.0629,0.0026,-0.6566,-0.6566,
794,39.7000,-0.9052,0.7963,0.1866,7.5127,0.0629,-0.0104,-0.6326,-0.6326,
795,39.7500,-0.8954,0.7981,0.1741,7.5127,0.0627,-0.0229,-0.6082,-0.6082,
796,39.8000,-0.8855,0.7997,0.1621,7.5127,0.0624,-0.0349,-0.5833,-0.5833,
797,39.8500,-0.8756,0.8013,0.1506,7.5127,0.0620,-0.0464,-0.5582,-0.5582,
798,39.9000,-0.8657,0.8027,0.1396,7.5127,0.0615,-0.0574,-0.5328,-0.5328,
799,39.9500,-0.8558,0.8041,0.1292,7.5127,0.0609,-0.0678,-0.5072,-0.5072,
800,40.0000,-0.8459,0.8053,0.1192,7.6108,0.0615,0.0539,-1.0000,-0.6572,C-06
801,40.0500,-0.8360,0.8065,0.1062,7.6108,0.0619,0.0409,-0.7289,-0.7289,C-06
802,40.1000,-0.8260,0.8074,0.0917,7.6108,0.0623,0.0264,-0.6912,-0.6912,C-06
803,40.1500,-0.8160,0.8083,0.0780,7.6108,0.0625,0.0127,-0.6708,-0.6708,C-06
804,40.2000,-0.8061,0.8090,0.0647,7.6108,0.0625,-0.0006,-0.6468,-0.6468,
805,40.2500,-0.7961,0.8096,0.0519,7.6108,0.0625,-0.0134,-0.6229,-0.6229,
806,40.3000,-0.7861,0.8100,0.0396,7.6108,0.0623,-0.0257,-0.5985,-0.5985,
807,40.3500,-0.7761,0.8104,0.0278,7.6108,0.0619,-0.0375,-0.5737,-0.5737,
808,40.4000,-0.7661,0.8106,0.0165,7.6108,0.0615,-0.0488,-0.5486,-0.5486,
809,40.4500,-0.7561,0.8107,0.0057,7.6108,0.0610,-0.0596,-0.5234,-0.5234,
810,40.5000,-0.7461,0.8107,-0.0046,7.7124,0.0607,-0.0046,-1.0000,-0.6734,C-06
