step,sim_t,x,y,yaw,s,ey,epsi,raw_steer,safe_steer,rules_fired
641,32.0500,-1.3348,-0.6868,-0.6459,6.2149,-0.0716,-0.0168,0.7704,0.7704,
642,32.1000,-1.3268,-0.6928,-0.6306,6.2149,-0.0717,-0.0014,0.7453,0.7453,
643,32.1500,-1.3187,-0.6986,-0.6158,6.2149,-0.0717,0.0134,0.7175,0.7175,
644,32.2000,-1.3105,-0.7044,-0.6015,6.2149,-0.0714,0.0277,0.6896,0.6896,
645,32.2500,-1.3022,-0.7100,-0.5878,6.2149,-0.0711,0.0413,0.6611,0.6611,
646,32.3000,-1.2938,-0.7155,-0.5747,6.2149,-0.0706,0.0544,0.6324,0.6324,
647,32.3500,-1.2854,-0.7208,-0.5622,6.2149,-0.0700,0.0669,0.6034,0.6034,
648,32.4000,-1.2769,-0.7261,-0.5503,6.2149,-0.0693,0.0788,0.5742,0.5742,
649,32.4500,-1.2683,-0.7313,-0.5390,6.2149,-0.0684,0.0902,0.5449,0.5449,
650,32.5000,-1.2597,-0.7364,-0.5283,6.3153,-0.0683,-0.0259,1.0000,0.6949,C-06
651,32.5500,-1.2511,-0.7414,-0.5145,6.3153,-0.0685,-0.0121,0.7413,0.7413,
652,32.6000,-1.2423,-0.7462,-0.4997,6.3153,-0.0685,0.0026,0.7035,0.7035,
653,32.6500,-1.2335,-0.7510,-0.4858,6.3153,-0.0684,0.0166,0.6791,0.6791,
654,32.7000,-1.2246,-0.7556,-0.4723,6.3153,-0.0682,0.0300,0.6519,0.6519,
655,32.7500,-1.2157,-0.7601,-0.4594,6.3153,-0.0679,0.0429,0.6247,0.6247,
656,32.8000,-1.2067,-0.7644,-0.4471,6.3153,-0.0674,0.0553,0.5972,0.5972,
657,32.8500,-1.1977,-0.7687,-0.4353,6.3153,-0.0667,0.0671,0.5694,0.5694,
658,32.9000,-1.1886,-0.7729,-0.4241,6.3153,-0.0660,0.0783,0.5415,0.5415,
659,32.9500,-1.1794,-0.7769,-0.4134,6.3153,-0.0652,0.0889,0.5135,0.5135,
660,33.0000,-1.1703,-0.7809,-0.4033,6.3153,-0.0642,0.0990,0.4854,0.4854,
661,33.0500,-1.1611,-0.7848,-0.3938,6.4158,-0.0641,-0.0175,1.0000,0.6354,C-06
662,33.1000,-1.1518,-0.7886,-0.3812,6.4158,-0.0643,-0.0050,0.6848,0.6848,
663,33.1500,-1.1425,-0.7922,-0.3677,6.4158,-0.0642,0.0086,0.6483,0.6483,
664,33.2000,-1.1331,-0.7958,-0.3548,6.4158,-0.0641,0.0214,0.6253,0.6253,
665,33.2500,-1.1237,-0.7992,-0.3425,6.4158,-0.0638,0.0338,0.5997,0.5997,
666,33.3000,-1.1143,-0.8025,-0.3306,6.4158,-0.0634,0.0456,0.5741,0.5741,
667,33.3500,-1.1048,-0.8057,-0.3193,6.4158,-0.0629,0.0569,0.5482,0.5482,
668,33.4000,-1.0953,-0.8088,-0.3085,6.4158,-0.0623,0.0677,0.5221,0.5221,
669,33.4500,-1.0858,-0.8117,-0.2983,6.4158,-0.0616,0.0780,0.4958,0.4958,
670,33.5000,-1.0762,-0.8146,-0.2885,6.4158,-0.0607,0.0877,0.4695,0.4695,
671,33.5500,-1.0666,-0.8174,-0.2793,6.4158,-0.0598,0.0969,0.4432,0.4432,
672,33.6000,-1.0570,-0.8202,-0.2706,6.5162,-0.0599,-0.0191,1.0000,0.5932,C-06
673,33.6500,-1.0473,-0.8228,-0.2589,6.5162,-0.0601,-0.0074,0.6461,0.6461,
674,33.7000,-1.0376,-0.8253,-0.2461,6.5162,-0.0601,0.0054,0.6111,0.6111,
675,33.7500,-1.0279,-0.8276,-0.2341,6.5162,-0.0599,0.0174,0.5899,0.5899,
676,33.8000,-1.0182,-0.8299,-0.2224,6.5162,-0.0597,0.0291,0.5660,0.5660,
677,33.8500,-1.0084,-0.8321,-0.2113,6.5162,-0.0594,0.0402,0.5421,0.5421,
678,33.9000,-0.9986,-0.8341,-0.2006,6.5162,-0.0589,0.0509,0.5180,0.5180,
679,33.9500,-0.9888,-0.8361,-0.1904,6.5162,-0.0584,0.0611,0.4936,0.4936,
680,34.0000,-0.9790,-0.8379,-0.1807,6.5162,-0.0577,0.0708,0.4691,0.4691,
681,34.0500,-0.9691,-0.8396,-0.1715,6.5162,-0.0569,0.0800,0.4446,0.4446,
682,34.1000,-0.9593,-0.8413,-0.1628,6.5162,-0.0561,0.0887,0.4199,0.4199,
683,34.1500,-0.9494,-0.8429,-0.1546,6.6167,-0.0566,-0.0289,1.0000,0.5699,C-06
684,34.2000,-0.9395,-0.8444,-0.1434,6.6167,-0.0568,-0.0177,0.6323,0.6323,
685,34.2500,-0.9296,-0.8457,-0.1309,6.6167,-0.0569,-0.0052,0.5977,0.5977,
686,34.3000,-0.9197,-0.8470,-0.1191,6.6167,-0.0569,0.0066,0.5783,0.5783,
687,34.3500,-0.9098,-0.8481,-0.1077,6.6167,-0.0568,0.0180,0.5559,0.5559,
688,34.4000,-0.8998,-0.8491,-0.0967,6.6167,-0.0566,0.0290,0.5336,0.5336,
689,34.4500,-0.8898,-0.8501,-0.0862,6.6167,-0.0562,0.0395,0.5109,0.5109,
690,34.5000,-0.8799,-0.8509,-0.0762,6.6167,-0.0558,0.0495,0.4880,0.4880,
691,34.5500,-0.8699,-0.8516,-0.0666,6.6167,-0.0552,0.0591,0.4649,0.4649,
692,34.6000,-0.8599,-0.8522,-0.0575,6.6167,-0.0546,0.0682,0.4417,0.4417,
693,34.6500,-0.8499,-0.8527,-0.0488,6.7172,-0.0543,-0.0488,1.0000,0.5917,C-06
694,34.7000,-0.8400,-0.8532,-0.0372,6.7172,-0.0548,-0.0372,0.6453,0.6453,
695,34.7500,-0.8300,-0.8535,-0.0244,6.7172,-0.0551,-0.0244,0.6137,0.6137,
696,34.8000,-0.8200,-0.8537,-0.0123,6.7172,-0.0553,-0.0123,0.5954,0.5954,
697,34.8500,-0.8100,-0.8537,-0.0005,6.7172,-0.0553,-0.0005,0.5744,0.5744,
698,34.9000,-0.8000,-0.8537,0.0108,6.7172,-0.0553,0.0108,0.5533,0.5533,
699,34.9500,-0.7900,-0.8535,0.0217,6.7172,-0.0551,0.0217,0.5318,0.5318,
700,35.0000,-0.7800,-0.8532,0.0322,6.7172,-0.0548,0.0322,0.5099,0.5099,
701,35.0500,-0.7700,-0.8529,0.0422,6.7172,-0.0545,0.0422,0.4878,0.4878,
702,35.1000,-0.7600,-0.8524,0.0518,6.7172,-0.0540,0.0518,0.4655,0.4655,
703,35.1500,-0.7500,-0.8518,0.0609,6.7172,-0.0534,0.0609,0.4430,0.4430,
704,35.2000,-0.7400,-0.8512,0.0696,6.8176,-0.0536,-0.0561,1.0000,0.5930,C-06
705,35.2500,-0.7300,-0.8504,0.0813,6.8176,-0.0541,-0.0444,0.6523,0.6523,
706,35.3000,-0.7201,-0.8495,0.0942,6.8176,-0.0545,-0.0315,0.6204,0.6204,
707,35.3500,-0.7101,-0.8485,0.1064,6.8176,-0.0547,-0.0193,0.6028,0.6028,
708,35.4000,-0.7002,-0.8474,0.1183,6.8176,-0.0549,-0.0074,0.5822,0.5822,
709,35.4500,-0.6903,-0.8462,0.1298,6.8176,-0.0549,0.0041,0.5615,0.5615,
710,35.5000,-0.6804,-0.8448,0.1409,6.8176,-0.0548,0.0152,0.5403,0.5403,
711,35.5500,-0.6705,-0.8434,0.1515,6.8176,-0.0546,0.0258,0.5188,0.5188,
712,35.6000,-0.6606,-0.8418,0.1617,6.8176,-0.0543,0.0360,0.4970,0.4970,
713,35.6500,-0.6507,-0.8402,0.1715,6.8176,-0.0539,0.0458,0.4750,0.4750,
714,35.7000,-0.6409,-0.8384,0.1808,6.8176,-0.0533,0.0551,0.4528,0.4528,
715,35.7500,-0.6311,-0.8366,0.1897,6.9181,-0.0539,-0.0618,1.0000,0.6028,C-06
716,35.8000,-0.6212,-0.8346,0.2016,6.9181,-0.0545,-0.0499,0.6668,0.6668,
717,35.8500,-0.6115,-0.8326,0.2148,6.9181,-0.0549,-0.0367,0.6342,0.6342,
718,35.9000,-0.6017,-0.8304,0.2273,6.9181,-0.0552,-0.0242,0.6167,0.6167,
719,35.9500,-0.5920,-0.8281,0.2395,6.9181,-0.0554,-0.0120,0.5960,0.5960,
720,36.0000,-0.5823,-0.8256,0.2513,6.9181,-0.0554,-0.0002,0.5753,0.5753,
721,36.0500,-0.5726,-0.8231,0.2626,6.9181,-0.0554,0.0111,0.5541,0.5541,
722,36.1000,-0.5630,-0.8204,0.2735,6.9181,-0.0552,0.0220,0.5325,0.5325,
723,36.1500,-0.5534,-0.8177,0.2840,6.9181,-0.0550,0.0325,0.5106,0.5106,
724,36.2000,-0.5438,-0.8148,0.2940,6.9181,-0.0546,0.0425,0.4884,0.4884,
725,36.2500,-0.5342,-0.8119,0.3036,6.9181,-0.0541,0.0521,0.4660,0.4660,
726,36.3000,-0.5247,-0.8089,0.3128,7.0185,-0.0550,-0.0635,1.0000,0.6160,C-06
727,36.3500,-0.5152,-0.8057,0.3249,7.0185,-0.0556,-0.0513,0.6813,0.6813,
728,36.4000,-0.5057,-0.8025,0.3384,7.0185,-0.0560,-0.0378,0.6480,0.6480,
729,36.4500,-0.4963,-0.7991,0.3512,7.0185,-0.0564,-0.0250,0.6301,0.6301,
730,36.5000,-0.4869,-0.7956,0.3637,7.0185,-0.0565,-0.0126,0.6090,0.6090,
731,36.5500,-0.4776,-0.7920,0.3757,7.0185,-0.0566,-0.0005,0.5879,0.5879,
732,36.6000,-0.4683,-0.7882,0.3873,7.0185,-0.0566,0.0111,0.5662,0.5662,
733,36.6500,-0.4591,-0.7844,0.3985,7.0185,-0.0564,0.0222,0.5442,0.5442,
734,36.7000,-0.4499,-0.7805,0.4092,7.0185,-0.0561,0.0329,0.5218,0.5218,
735,36.7500,-0.4408,-0.7765,0.4194,7.0185,-0.0557,0.0432,0.4991,0.4991,
736,36.8000,-0.4316,-0.7723,0.4293,7.1190,-0.0558,-0.0731,1.0000,0.6491,C-06
737,36.8500,-0.4226,-0.7681,0.4421,7.1190,-0.0565,-0.0603,0.7055,0.7055,
738,36.9000,-0.4136,-0.7638,0.4561,7.1190,-0.0570,-0.0463,0.6736,0.6736,
739,36.9500,-0.4046,-0.7593,0.4694,7.1190,-0.0574,-0.0329,0.6554,0.6554,
740,37.0000,-0.3957,-0.7547,0.4824,7.1190,-0.0577,-0.0199,0.6342,0.6342,
741,37.0500,-0.3869,-0.7500,0.4950,7.1190,-0.0578,-0.0074,0.6129,0.6129,
742,37.1000,-0.3781,-0.7452,0.5071,7.1190,-0.0578,0.0047,0.5910,0.5910,
743,37.1500,-0.3694,-0.7403,0.5187,7.1190,-0.0577,0.0164,0.5687,0.5687,
744,37.2000,-0.3608,-0.7353,0.5299,7.1190,-0.0575,0.0276,0.5460,0.5460,
745,37.2500,-0.3522,-0.7302,0.5407,7.1190,-0.0572,0.0383,0.5230,0.5230,
746,37.3000,-0.3436,-0.7250,0.5510,7.1190,-0.0567,0.0486,0.4997,0.4997,
747,37.3500,-0.3351,-0.7198,0.5608,7.2195,-0.0571,-0.0684,1.0000,0.6497,C-06
748,37.4000,-0.3267,-0.7144,0.5736,7.2195,-0.0577,-0.0555,0.7099,0.7099,
749,37.4500,-0.3183,-0.7089,0.5877,7.2195,-0.0582,-0.0414,0.6766,0.6766,
750,37.5000,-0.3100,-0.7033,0.6011,7.2195,-0.0585,-0.0280,0.6579,0.6579,
751,37.5500,-0.3018,-0.6976,0.6142,7.2195,-0.0587,-0.0150,0.6361,0.6361,
752,37.6000,-0.2937,-0.6918,0.6267,7.2195,-0.0588,-0.0024,0.6142,0.6142,
753,37.6500,-0.2856,-0.6859,0.6389,7.2195,-0.0588,0.0097,0.5917,0.5917,
754,37.7000,-0.2776,-0.6799,0.6505,7.2195,-0.0586,0.0214,0.5689,0.5689,
755,37.7500,-0.2697,-0.6738,0.6617,7.2195,-0.0584,0.0326,0.5457,0.5457,
756,37.8000,-0.2619,-0.6676,0.6725,7.2195,-0.0580,0.0433,0.5222,0.5222,
757,37.8500,-0.2541,-0.6613,0.6828,7.2195,-0.0575,0.0536,0.4984,0.4984,
758,37.9000,-0.2463,-0.6549,0.6925,7.3199,-0.0581,-0.0612,1.0000,0.6484,C-06
759,37.9500,-0.2387,-0.6485,0.7054,7.3199,-0.0586,-0.0484,0.7060,0.7060,
760,38.0000,-0.2311,-0.6420,0.7194,7.3199,-0.0590,-0.0343,0.6724,0.6724,
761,38.0500,-0.2236,-0.6353,0.7327,7.3199,-0.0593,-0.0210,0.6531,0.6531,
762,38.1000,-0.2162,-0.6286,0.7456,7.3199,-0.0594,-0.0081,0.6308,0.6308,
763,38.1500,-0.2089,-0.6218,0.7581,7.3199,-0.0595,0.0044,0.6083,0.6083,
764,38.2000,-0.2017,-0.6149,0.7701,7.3199,-0.0594,0.0164,0.5854,0.5854,
765,38.2500,-0.1946,-0.6078,0.7817,7.3199,-0.0591,0.0279,0.5621,0.5621,
766,38.3000,-0.1875,-0.6008,0.7927,7.3199,-0.0588,0.0390,0.5384,0.5384,
767,38.3500,-0.1805,-0.5936,0.8033,7.3199,-0.0584,0.0496,0.5146,0.5146,
768,38.4000,-0.1736,-0.5864,0.8134,7.3199,-0.0578,0.0597,0.4905,0.4905,
769,38.4500,-0.1668,-0.5791,0.8231,7.4205,-0.0586,-0.0568,1.0000,0.6405,C-06
770,38.5000,-0.1601,-0.5717,0.8357,7.4205,-0.0591,-0.0441,0.7042,0.7042,
771,38.5500,-0.1534,-0.5642,0.8497,7.4205,-0.0595,-0.0302,0.6693,0.6693,
772,38.6000,-0.1468,-0.5567,0.8630,7.4205,-0.0597,-0.0169,0.6498,0.6498,
773,38.6500,-0.1404,-0.5490,0.8758,7.4205,-0.0598,-0.0040,0.6271,0.6271,
774,38.7000,-0.1340,-0.5413,0.8882,7.4205,-0.0598,0.0083,0.6044,0.6044,
775,38.7500,-0.1278,-0.5335,0.9002,7.4205,-0.0596,0.0203,0.5812,0.5812,
776,38.8000,-0.1216,-0.5257,0.9116,7.4205,-0.0594,0.0317,0.5576,0.5576,
777,38.8500,-0.1155,-0.5177,0.9226,7.4205,-0.0590,0.0427,0.5338,0.5338,
778,38.9000,-0.1095,-0.5097,0.9331,7.4205,-0.0585,0.0532,0.5097,0.5097,
779,38.9500,-0.1036,-0.5016,0.9431,7.4205,-0.0579,0.0632,0.4854,0.4854,
780,39.0000,-0.0978,-0.4935,0.9527,7.5209,-0.0590,-0.0528,1.0000,0.6354,C-06
781,39.0500,-0.0920,-0.4853,0.9652,7.5209,-0.0594,-0.0402,0.7007,0.7007,
782,39.1000,-0.0864,-0.4771,0.9791,7.5209,-0.0598,-0.0263,0.6652,0.6652,
783,39.1500,-0.0809,-0.4687,0.9923,7.5209,-0.0599,-0.0131,0.6456,0.6456,
784,39.2000,-0.0755,-0.4603,1.0051,7.5209,-0.0600,-0.0004,0.6227,0.6227,
785,39.2500,-0.0702,-0.4519,1.0174,7.5209,-0.0600,0.0119,0.5997,0.5997,
786,39.3000,-0.0650,-0.4433,1.0292,7.5209,-0.0598,0.0238,0.5763,0.5763,
787,39.3500,-0.0598,-0.4347,1.0406,7.5209,-0.0595,0.0351,0.5526,0.5526,
788,39.4000,-0.0548,-0.4261,1.0514,7.5209,-0.0591,0.0460,0.5286,0.5286,
789,39.4500,-0.0499,-0.4174,1.0618,7.5209,-0.0586,0.0564,0.5043,0.5043,
790,39.5000,-0.0451,-0.4086,1.0718,7.6213,-0.0587,-0.0590,1.0000,0.6543,C-06
791,39.5500,-0.0404,-0.3998,1.0847,7.6213,-0.0592,-0.0460,0.7072,0.7072,
792,39.6000,-0.0357,-0.3909,1.0987,7.6213,-0.0596,-0.0320,0.6740,0.6740,
793,39.6500,-0.0313,-0.3820,1.1121,7.6213,-0.0598,-0.0186,0.6543,0.6543,
794,39.7000,-0.0269,-0.3730,1.1250,7.6213,-0.0600,-0.0057,0.6317,0.6317,
795,39.7500,-0.0226,-0.3639,1.1375,7.6213,-0.0599,0.0068,0.6089,0.6089,
796,39.8000,-0.0185,-0.3548,1.1496,7.6213,-0.0598,0.0188,0.5857,0.5857,
797,39.8500,-0.0145,-0.3457,1.1611,7.6213,-0.0596,0.0304,0.5622,0.5622,
798,39.9000,-0.0105,-0.3365,1.1722,7.6213,-0.0592,0.0414,0.5383,0.5383,
799,39.9500,-0.0067,-0.3273,1.1828,7.6213,-0.0587,0.0520,0.5141,0.5141,
800,40.0000,-0.0030,-0.3180,1.1929,7.6213,-0.0582,0.0621,0.4898,0.4898,
801,40.0500,0.0007,-0.3087,1.2025,7.7218,-0.0585,-0.0535,1.0000,0.6398,C-06
802,40.1000,0.0042,-0.2993,1.2151,7.7218,-0.0590,-0.0408,0.6957,0.6957,
803,40.1500,0.0076,-0.2899,1.2290,7.7218,-0.0593,-0.0270,0.6620,0.6620,
804,40.2000,0.0109,-0.2805,1.2421,7.7218,-0.0595,-0.0139,0.6423,0.6423,
805,40.2500,0.0141,-0.2710,1.2548,7.7218,-0.0596,-0.0012,0.6196,0.6196,
806,40.3000,0.0172,-0.2615,1.2670,7.7218,-0.0595,0.0110,0.5969,0.5969,
807,40.3500,0.0201,-0.2519,1.2788,7.7218,-0.0594,0.0228,0.5737,0.5737,
808,40.4000,0.0229,-0.2423,1.2901,7.7218,-0.0591,0.0341,0.5501,0.5501,
809,40.4500,0.0256,-0.2327,1.3009,7.7218,-0.0587,0.0449,0.5263,0.5263,
810,40.5000,0.0283,-0.2230,1.3113,7.7218,-0.0582,0.0553,0.5023,0.5023,
811,40.5500,0.0308,-0.2134,1.3211,7.7218,-0.0576,0.0652,0.4781,0.4781,
812,40.6000,0.0332,-0.2037,1.3305,7.8222,-0.0581,-0.0521,1.0000,0.6281,C-06
813,40.6500,0.0355,-0.1939,1.3429,7.8222,-0.0586,-0.0396,0.6908,0.6908,
814,40.7000,0.0377,-0.1842,1.3566,7.8222,-0.0589,-0.0259,0.6561,0.6561,
815,40.7500,0.0398,-0.1744,1.3696,7.8222,-0.0591,-0.0130,0.6366,0.6366,
816,40.8000,0.0417,-0.1646,1.3822,7.8222,-0.0592,-0.0004,0.6141,0.6141,
817,40.8500,0.0435,-0.1547,1.3943,7.8222,-0.0591,0.0118,0.5915,0.5915,
818,40.9000,0.0452,-0.1449,1.4060,7.8222,-0.0590,0.0234,0.5684,0.5684,
819,40.9500,0.0468,-0.1350,1.4172,7.8222,-0.0587,0.0346,0.5450,0.5450,
820,41.0000,0.0483,-0.1251,1.4279,7.8222,-0.0583,0.0454,0.5213,0.5213,
821,41.0500,0.0497,-0.1152,1.4382,7.8222,-0.0578,0.0556,0.4974,0.4974,
822,41.1000,0.0509,-0.1053,1.4480,7.8222,-0.0572,0.0654,0.4733,0.4733,
823,41.1500,0.0521,-0.0954,1.4572,7.9227,-0.0580,-0.0508,1.0000,0.6233,C-06
824,41.2000,0.0532,-0.0854,1.4696,7.9227,-0.0584,-0.0385,0.6872,0.6872,C-06
825,41.2500,0.0541,-0.0755,1.4832,7.9227,-0.0587,-0.0249,0.6523,0.6523,C-06
826,41.3000,0.0549,-0.0655,1.4961,7.9227,-0.0589,-0.0120,0.6329,0.6329,
827,41.3500,0.0556,-0.0555,1.5086,7.9227,-0.0590,0.0005,0.6104,0.6104,
828,41.4000,0.0562,-0.0456,1.5207,7.9227,-0.0589,0.0126,0.5878,0.5878,
829,41.4500,0.0566,-0.0356,1.5322,7.9227,-0.0587,0.0242,0.5648,0.5648,
830,41.5000,0.0570,-0.0256,1.5434,7.9227,-0.0584,0.0353,0.5415,0.5415,
831,41.5500,0.0572,-0.0156,1.5540,7.9227,-0.0580,0.0460,0.5178,0.5178,
832,41.6000,0.0573,-0.0056,1.5642,7.9227,-0.0575,0.0561,0.4940,0.4940,
833,41.6500,0.0573,0.0044,1.5739,8.0232,-0.0573,0.0031,1.0000,0.6440,C-06
834,41.7000,0.0572,0.0144,1.5867,8.0232,-0.0572,0.0159,0.5551,0.5551,
835,41.7500,0.0570,0.0244,1.5976,8.0232,-0.0570,0.0268,0.5435,0.5435,
836,41.8000,0.0567,0.0344,1.6083,8.0232,-0.0567,0.0375,0.5190,0.5190,
837,41.8500,0.0562,0.0444,1.6185,8.0232,-0.0562,0.0477,0.4963,0.4963,
838,41.9000,0.0557,0.0544,1.6282,8.0232,-0.0557,0.0574,0.4730,0.4730,
839,41.9500,0.0551,0.0644,1.6375,8.0232,-0.0551,0.0667,0.4497,0.4497,
840,42.0000,0.0544,0.0744,1.6463,8.0232,-0.0544,0.0755,0.4262,0.4262,
841,42.0500,0.0536,0.0843,1.6547,8.0232,-0.0536,0.0839,0.4028,0.4028,
842,42.1000,0.0527,0.0943,1.6626,8.0232,-0.0527,0.0918,0.3793,0.3793,
843,42.1500,0.0518,0.1042,1.6700,8.1232,-0.0518,0.0992,0.3559,0.3559,
844,42.2000,0.0507,0.1142,1.6769,8.1232,-0.0507,0.1061,0.3325,0.3325,
845,42.2500,0.0496,0.1241,1.6834,8.1232,-0.0496,0.1126,0.3094,0.3094,
846,42.3000,0.0485,0.1341,1.6895,8.1232,-0.0485,0.1187,0.2864,0.2864,
847,42.3500,0.0473,0.1440,1.6951,8.1232,-0.0473,0.1243,0.2636,0.2636,
848,42.4000,0.0460,0.1539,1.7002,8.1232,-0.0460,0.1294,0.2411,0.2411,
849,42.4500,0.0447,0.1638,1.7049,8.1232,-0.0447,0.1341,0.2189,0.2189,
850,42.5000,0.0433,0.1737,1.7092,8.1232,-0.0433,0.1384,0.1970,0.1970,
851,42.5500,0.0419,0.1836,1.7130,8.1232,-0.0419,0.1422,0.1755,0.1755,
852,42.6000,0.0405,0.1935,1.7164,8.1232,-0.0405,0.1456,0.1544,0.1544,
853,42.6500,0.0390,0.2034,1.7194,8.2232,-0.0390,0.1486,0.1336,0.1336,
854,42.7000,0.0376,0.2133,1.7220,8.2232,-0.0376,0.1512,0.1134,0.1134,
855,42.7500,0.0360,0.2232,1.7242,8.2232,-0.0360,0.1534,0.0936,0.0936,
856,42.8000,0.0345,0.2331,1.7261,8.2232,-0.0345,0.1553,0.0743,0.0743,
857,42.8500,0.0329,0.2429,1.7275,8.2232,-0.0329,0.1567,0.0555,0.0555,
858,42.9000,0.0314,0.2528,1.7286,8.2232,-0.0314,0.1578,0.0373,0.0373,
859,42.9500,0.0298,0.2627,1.7293,8.2232,-0.0298,0.1585,0.0196,0.0196,
860,43.0000,0.0282,0.2726,1.7297,8.2232,-0.0282,0.1589,0.0025,0.0025,
861,43.0500,0.0266,0.2824,1.7297,8.2232,-0.0266,0.1589,-0.0140,-0.0140,
862,43.1000,0.0251,0.2923,1.7295,8.2232,-0.0251,0.1587,-0.0300,-0.0300,
863,43.1500,0.0235,0.3022,1.7289,8.3232,-0.0235,0.1581,-0.0453,-0.0453,
864,43.2000,0.0219,0.3121,1.7280,8.3232,-0.0219,0.1572,-0.0600,-0.0600,
865,43.2500,0.0204,0.3220,1.7268,8.3232,-0.0204,0.1560,-0.0741,-0.0741,
866,43.3000,0.0188,0.3318,1.7254,8.3232,-0.0188,0.1546,-0.0875,-0.0875,
867,43.3500,0.0173,0.3417,1.7237,8.3232,-0.0173,0.1529,-0.1003,-0.1003,
868,43.4000,0.0158,0.3516,1.7217,8.3232,-0.0158,0.1509,-0.1124,-0.1124,
869,43.4500,0.0143,0.3615,1.7196,8.3232,-0.0143,0.1488,-0.1240,-0.1240,
870,43.5000,0.0128,0.3714,1.7171,8.3232,-0.0128,0.1463,-0.1348,-0.1348,
871,43.5500,0.0114,0.3813,1.7145,8.3232,-0.0114,0.1437,-0.1450,-0.1450,
872,43.6000,0.0099,0.3912,1.7117,8.3232,-0.0099,0.1409,-0.1546,-0.1546,
873,43.6500,0.0085,0.4011,1.7087,8.4232,-0.0085,0.1379,-0.1636,-0.1636,
874,43.7000,0.0072,0.4110,1.7055,8.4232,-0.0072,0.1347,-0.1718,-0.1718,
875,43.7500,0.0059,0.4209,1.7022,8.4232,-0.0059,0.1314,-0.1795,-0.1795,
876,43.8000,0.0046,0.4308,1.6987,8.4232,-0.0046,0.1279,-0.1865,-0.1865,
877,43.8500,0.0033,0.4407,1.6950,8.4232,-0.0033,0.1242,-0.1930,-0.1930,
878,43.9000,0.0021,0.4507,1.6913,8.4232,-0.0021,0.1205,-0.1988,-0.1988,
879,43.9500,0.0009,0.4606,1.6874,8.4232,-0.0009,0.1166,-0.2040,-0.2040,
880,44.0000,-0.0002,0.4705,1.6834,8.4232,0.0002,0.1126,-0.2086,-0.2086,
881,44.0500,-0.0013,0.4805,1.6794,8.4232,0.0013,0.1086,-0.2126,-0.2126,
882,44.1000,-0.0024,0.4904,1.6752,8.4232,0.0024,0.1044,-0.2161,-0.2161,
883,44.1500,-0.0034,0.5004,1.6710,8.5232,0.0034,0.1002,-0.2190,-0.2190,
884,44.2000,-0.0044,0.5103,1.6667,8.5232,0.0044,0.0959,-0.2214,-0.2214,
885,44.2500,-0.0053,0.5203,1.6624,8.5232,0.0053,0.0916,-0.2232,-0.2232,
886,44.3000,-0.0062,0.5302,1.6581,8.5232,0.0062,0.0873,-0.2245,-0.2245,
887,44.3500,-0.0071,0.5402,1.6537,8.5232,0.0071,0.0829,-0.2253,-0.2253,
888,44.4000,-0.0079,0.5501,1.6493,8.5232,0.0079,0.0785,-0.2257,-0.2257,
889,44.4500,-0.0087,0.5601,1.6449,8.5232,0.0087,0.0741,-0.2256,-0.2256,
890,44.5000,-0.0094,0.5701,1.6405,8.5232,0.0094,0.0697,-0.2250,-0.2250,
891,44.5500,-0.0100,0.5801,1.6361,8.5232,0.0100,0.0653,-0.2240,-0.2240,
892,44.6000,-0.0107,0.5901,1.6318,8.5232,0.0107,0.0610,-0.2225,-0.2225,
893,44.6500,-0.0113,0.6000,1.6274,8.6232,0.0113,0.0566,-0.2207,-0.2207,
894,44.7000,-0.0118,0.6100,1.6231,8.6232,0.0118,0.0523,-0.2185,-0.2185,
895,44.7500,-0.0123,0.6200,1.6189,8.6232,0.0123,0.0481,-0.2159,-0.2159,
896,44.8000,-0.0128,0.6300,1.6147,8.6232,0.0128,0.0439,-0.2130,-0.2130,
897,44.8500,-0.0132,0.6400,1.6105,8.6232,0.0132,0.0397,-0.2097,-0.2097,
898,44.9000,-0.0136,0.6500,1.6064,8.6232,0.0136,0.0356,-0.2062,-0.2062,
899,44.9500,-0.0139,0.6600,1.6024,8.6232,0.0139,0.0316,-0.2023,-0.2023,
900,45.0000,-0.0142,0.6700,1.5985,8.6232,0.0142,0.0277,-0.1982,-0.1982,
901,45.0500,-0.0145,0.6800,1.5946,8.6232,0.0145,0.0238,-0.1938,-0.1938,
902,45.1000,-0.0147,0.6900,1.5909,8.6232,0.0147,0.0201,-0.1891,-0.1891,
903,45.1500,-0.0149,0.7000,1.5872,8.6232,0.0149,0.0164,-0.1843,-0.1843,
904,45.2000,-0.0150,0.7100,1.5836,8.7232,0.0150,0.0128,-0.1792,-0.1792,
905,45.2500,-0.0151,0.7200,1.5801,8.7232,0.0151,0.0093,-0.1740,-0.1740,
906,45.3000,-0.0152,0.7300,1.5767,8.7232,0.0152,0.0059,-0.1686,-0.1686,
907,45.3500,-0.0152,0.7400,1.5734,8.7232,0.0152,0.0026,-0.1630,-0.1630,
908,45.4000,-0.0152,0.7500,1.5703,8.7232,0.0152,-0.0005,-0.1573,-0.1573,
909,45.4500,-0.0152,0.7600,1.5672,8.7232,0.0152,-0.0036,-0.1515,-0.1515,
910,45.5000,-0.0152,0.7700,1.5642,8.7232,0.0152,-0.0066,-0.1456,-0.1456,
911,45.5500,-0.0151,0.7800,1.5614,8.7232,0.0151,-0.0094,-0.1395,-0.1395,
