stamp_s,why,ey_m,epsi_rad,lane_width_m,n_lines,confidence,reason
1788183387.020,bad_width,-0.09048,-0.04996,0.30539,2,0.312,ok
1788183387.070,bad_width,-0.08895,-0.04235,0.29353,2,0.312,ok
1788183387.220,unpaired,-0.06806,-0.06794,0.25824,2,0.229,single_line
1788183387.220,unpaired,-0.06806,-0.06794,0.25824,2,0.229,single_line
1788183387.320,unpaired,-0.06980,-0.05777,0.25824,2,0.229,single_line
1788183387.520,bad_width,-0.10419,-0.03328,0.32869,2,0.417,ok
1788183387.670,bad_width,-0.09631,-0.04123,0.31049,2,0.312,ok
1788183387.770,unpaired,0.06010,-0.39288,0.27413,2,0.167,single_line
1788183387.820,bad_width,-0.02603,-0.05218,0.17416,2,0.354,ok
1788183387.872,unpaired,-0.06620,-0.05424,0.25414,2,0.208,single_line
1788183387.920,unpaired,-0.06768,-0.04477,0.25414,2,0.188,single_line
1788183387.970,bad_width,-0.09519,-0.02835,0.30230,2,0.333,ok
1788183388.070,bad_width,-0.02889,-0.01923,0.16850,2,0.312,ok
1788183388.120,bad_width,-0.02645,-0.04822,0.16893,2,0.354,ok
1788183388.170,bad_width,-0.02972,-0.04070,0.17749,2,0.312,ok
1788183388.220,bad_width,-0.01510,-0.04327,0.14949,2,0.333,ok
1788183388.270,bad_width,-0.03027,-0.03814,0.17887,2,0.354,ok
1788183388.370,unpaired,-0.04366,-0.01591,0.19995,2,0.208,single_line
1788183388.420,unpaired,-0.04279,-0.01976,0.19995,2,0.229,single_line
1788183388.469,unpaired,-0.04635,0.00670,0.19995,2,0.208,single_line
1788183388.520,unpaired,-0.04157,-0.02435,0.19995,2,0.271,single_line
1788183388.570,unpaired,-0.03673,-0.05460,0.19995,2,0.229,single_line
1788183388.670,bad_width,-0.01843,-0.05578,0.16050,2,0.396,ok
1788183388.720,unpaired,0.02488,-0.37741,0.19206,2,0.146,single_line
1788183388.769,bad_width,-0.03852,-0.03900,0.20185,2,0.333,ok
1788183388.820,unpaired,-0.03498,-0.03748,0.19402,2,0.229,single_line
1788183388.870,bad_width,-0.10983,-0.02789,0.33980,2,0.333,ok
1788183388.969,unpaired,-0.05168,-0.02658,0.22317,2,0.208,single_line
1788183389.020,unpaired,-0.05218,-0.02521,0.22317,2,0.229,single_line
1788183389.069,bad_width,-0.02501,-0.03200,0.17030,2,0.375,ok
1788183389.120,unpaired,-0.04406,-0.04457,0.21260,2,0.229,single_line
1788183389.220,bad_width,-0.02229,-0.02850,0.16474,2,0.312,ok
1788183389.270,bad_width,-0.02428,-0.01358,0.16573,2,0.375,ok
1788183389.320,unpaired,-0.03783,-0.02844,0.19557,2,0.208,single_line
1788183389.369,bad_width,-0.02170,-0.04845,0.16563,2,0.396,ok
1788183389.420,bad_width,-0.02071,-0.04562,0.16698,2,0.354,ok
1788183389.471,unpaired,-0.03348,-0.02609,0.18506,2,0.271,single_line
1788183389.520,bad_width,-0.01547,-0.02873,0.14901,2,0.396,ok
1788183389.620,unpaired,-0.02842,-0.03164,0.17785,2,0.312,single_line
1788183389.720,unpaired,-0.03470,-0.04655,0.19519,2,0.271,single_line
1788183389.770,unpaired,0.01233,-0.78350,0.19519,2,0.125,single_line
1788183389.920,unpaired,-0.04580,-0.02566,0.20979,2,0.271,single_line
1788183390.020,bad_width,-0.04049,-0.01853,0.19966,2,0.458,ok
1788183390.470,bad_width,-0.02830,-0.05399,0.17514,2,0.375,ok
1788183390.570,unpaired,-0.06123,-0.03230,0.23730,2,0.271,single_line
1788183390.620,unpaired,-0.06026,-0.03804,0.23730,2,0.250,single_line
1788183390.670,bad_width,-0.02248,-0.04115,0.16438,2,0.375,ok
1788183390.770,bad_width,-0.02676,-0.04774,0.16941,2,0.375,ok
1788183390.870,unpaired,-0.05526,-0.04422,0.22428,2,0.229,single_line
1788183391.070,bad_width,-0.03818,-0.02682,0.17590,2,0.312,ok
1788183391.120,bad_width,-0.03497,-0.05254,0.18214,2,0.271,ok
1788183391.220,bad_width,-0.09144,-0.04113,0.29819,2,0.312,ok
1788183391.220,bad_width,-0.09144,-0.04113,0.29819,2,0.312,ok
1788183391.670,unpaired,-0.08678,-0.03648,0.27269,2,0.146,single_line
1788183391.720,bad_width,-0.10168,-0.05389,0.30604,2,0.292,ok
1788183391.820,unpaired,-0.08280,-0.06967,0.27378,2,0.167,single_line
1788183392.270,unpaired,-0.07901,-0.06391,0.26450,2,0.188,single_line
1788183392.370,unpaired,-0.07683,-0.07609,0.26626,2,0.188,single_line
1788183392.420,unpaired,-0.08111,-0.03654,0.26626,1,0.188,single_line
1788183392.470,bad_width,-0.09858,-0.02494,0.29727,2,0.375,ok
1788183392.520,unpaired,-0.08687,-0.00184,0.27246,2,0.208,single_line
1788183392.620,unpaired,-0.07757,-0.08854,0.27246,2,0.188,single_line
1788183392.670,unpaired,-0.07430,-0.10687,0.27246,3,0.208,single_line
