step,sim_t,x,y,yaw,s,ey,epsi,raw_steer,safe_steer,rules_fired
820,41.0000,-0.4532,0.0098,-0.5214,15.5441,-0.1117,0.0442,0.4842,0.4842,
821,41.0500,-0.4445,0.0048,-0.5119,15.5441,-0.1112,0.0537,0.4655,0.4655,
822,41.1000,-0.4358,-0.0000,-0.5028,15.5441,-0.1106,0.0628,0.4471,0.4471,
823,41.1500,-0.4270,-0.0048,-0.4940,15.6445,-0.1116,-0.0542,0.6599,0.5971,C-06
824,41.2000,-0.4182,-0.0095,-0.4822,15.6445,-0.1121,-0.0424,0.6337,0.6337,
825,41.2500,-0.4093,-0.0141,-0.4697,15.6445,-0.1125,-0.0298,0.6142,0.6142,
826,41.3000,-0.4003,-0.0185,-0.4576,15.6445,-0.1127,-0.0177,0.5948,0.5948,
827,41.3500,-0.3913,-0.0229,-0.4459,15.6445,-0.1128,-0.0060,0.5754,0.5754,
828,41.4000,-0.3823,-0.0272,-0.4345,15.6445,-0.1128,0.0054,0.5560,0.5560,
829,41.4500,-0.3732,-0.0313,-0.4236,15.6445,-0.1127,0.0163,0.5368,0.5368,
830,41.5000,-0.3640,-0.0354,-0.4130,15.6445,-0.1125,0.0269,0.5178,0.5178,
831,41.5500,-0.3549,-0.0394,-0.4028,15.6445,-0.1122,0.0371,0.4988,0.4988,
832,41.6000,-0.3456,-0.0432,-0.3930,15.6445,-0.1117,0.0469,0.4800,0.4800,
833,41.6500,-0.3364,-0.0470,-0.3836,15.6445,-0.1112,0.0563,0.4614,0.4614,
834,41.7000,-0.3271,-0.0507,-0.3746,15.7450,-0.1118,-0.0603,0.6598,0.6114,C-06
835,41.7500,-0.3178,-0.0543,-0.3625,15.7450,-0.1123,-0.0482,0.6445,0.6445,
836,41.8000,-0.3084,-0.0578,-0.3497,15.7450,-0.1127,-0.0355,0.6250,0.6250,
837,41.8500,-0.2990,-0.0612,-0.3374,15.7450,-0.1130,-0.0231,0.6054,0.6054,
838,41.9000,-0.2895,-0.0644,-0.3254,15.7450,-0.1132,-0.0112,0.5859,0.5859,
839,41.9500,-0.2800,-0.0676,-0.3139,15.7450,-0.1132,0.0004,0.5664,0.5664,
840,42.0000,-0.2705,-0.0706,-0.3027,15.7450,-0.1131,0.0115,0.5471,0.5471,
841,42.0500,-0.2609,-0.0735,-0.2919,15.7450,-0.1130,0.0223,0.5279,0.5279,
842,42.1000,-0.2514,-0.0764,-0.2816,15.7450,-0.1127,0.0327,0.5088,0.5088,
843,42.1500,-0.2417,-0.0791,-0.2716,15.7450,-0.1123,0.0427,0.4898,0.4898,
844,42.2000,-0.2321,-0.0817,-0.2619,15.7450,-0.1118,0.0523,0.4710,0.4710,
845,42.2500,-0.2224,-0.0843,-0.2527,15.7450,-0.1112,0.0615,0.4524,0.4524,
846,42.3000,-0.2127,-0.0867,-0.2438,15.8454,-0.1124,0.0076,0.5741,0.5741,
847,42.3500,-0.2030,-0.0891,-0.2325,15.8454,-0.1129,0.0189,0.5462,0.5462,
848,42.4000,-0.1933,-0.0913,-0.2218,15.8454,-0.1133,0.0297,0.5298,0.5298,
849,42.4500,-0.1835,-0.0935,-0.2113,15.8454,-0.1136,0.0401,0.5134,0.5134,
850,42.5000,-0.1737,-0.0955,-0.2012,15.8454,-0.1138,0.0502,0.4972,0.4972,
851,42.5500,-0.1639,-0.0975,-0.1915,15.8454,-0.1139,0.0600,0.4809,0.4809,
852,42.6000,-0.1541,-0.0993,-0.1820,15.8454,-0.1138,0.0694,0.4648,0.4648,
853,42.6500,-0.1442,-0.1011,-0.1729,15.8454,-0.1137,0.0785,0.4487,0.4487,
854,42.7000,-0.1344,-0.1028,-0.1641,15.8454,-0.1135,0.0873,0.4327,0.4327,
855,42.7500,-0.1245,-0.1044,-0.1556,15.8454,-0.1133,0.0958,0.4169,0.4169,
856,42.8000,-0.1146,-0.1059,-0.1475,15.8454,-0.1129,0.1040,0.4011,0.4011,
857,42.8500,-0.1047,-0.1073,-0.1396,15.9459,-0.1137,0.0490,0.5107,0.5107,C-06
858,42.9000,-0.0948,-0.1087,-0.1296,15.9459,-0.1144,0.0590,0.4978,0.4978,C-06
859,42.9500,-0.0849,-0.1099,-0.1198,15.9459,-0.1150,0.0688,0.4843,0.4843,C-06
860,43.0000,-0.0750,-0.1111,-0.1103,15.9459,-0.1155,0.0783,0.4707,0.4707,
861,43.0500,-0.0650,-0.1121,-0.1011,15.9459,-0.1160,0.0875,0.4571,0.4571,
862,43.1000,-0.0551,-0.1131,-0.0921,15.9459,-0.1163,0.0965,0.4435,0.4435,
863,43.1500,-0.0451,-0.1139,-0.0834,15.9459,-0.1166,0.1052,0.4300,0.4300,
864,43.2000,-0.0351,-0.1147,-0.0750,15.9459,-0.1167,0.1136,0.4165,0.4165,
865,43.2500,-0.0251,-0.1154,-0.0668,15.9459,-0.1168,0.1218,0.4030,0.4030,
866,43.3000,-0.0152,-0.1161,-0.0589,15.9459,-0.1168,0.1296,0.3896,0.3896,
867,43.3500,-0.0052,-0.1166,-0.0513,16.0464,-0.1166,-0.0513,0.6567,0.5396,C-06
868,43.4000,0.0048,-0.1171,-0.0407,16.0464,-0.1171,-0.0407,0.6557,0.6557,
869,43.4500,0.0148,-0.1174,-0.0277,16.0464,-0.1174,-0.0277,0.6356,0.6356,
870,43.5000,0.0248,-0.1176,-0.0152,16.0464,-0.1176,-0.0152,0.6152,0.6152,
871,43.5500,0.0348,-0.1177,-0.0030,16.0464,-0.1177,-0.0030,0.5950,0.5950,
872,43.6000,0.0448,-0.1177,0.0087,16.0464,-0.1177,0.0087,0.5749,0.5749,
873,43.6500,0.0548,-0.1176,0.0201,16.0464,-0.1176,0.0201,0.5548,0.5548,
874,43.7000,0.0648,-0.1173,0.0310,16.0464,-0.1173,0.0310,0.5349,0.5349,
875,43.7500,0.0748,-0.1169,0.0415,16.0464,-0.1169,0.0415,0.5152,0.5152,
876,43.8000,0.0848,-0.1165,0.0516,16.0464,-0.1165,0.0516,0.4956,0.4956,
877,43.8500,0.0948,-0.1159,0.0614,16.0464,-0.1159,0.0614,0.4762,0.4762,
878,43.9000,0.1047,-0.1153,0.0707,16.1464,-0.1153,0.0707,0.4570,0.4570,
879,43.9500,0.1147,-0.1145,0.0797,16.1464,-0.1145,0.0797,0.4380,0.4380,
880,44.0000,0.1247,-0.1137,0.0883,16.1464,-0.1137,0.0883,0.4191,0.4191,
881,44.0500,0.1346,-0.1127,0.0965,16.1464,-0.1127,0.0965,0.4005,0.4005,
882,44.1000,0.1446,-0.1117,0.1043,16.1464,-0.1117,0.1043,0.3822,0.3822,
883,44.1500,0.1545,-0.1107,0.1118,16.1464,-0.1107,0.1118,0.3640,0.3640,
884,44.2000,0.1645,-0.1095,0.1189,16.1464,-0.1095,0.1189,0.3462,0.3462,
885,44.2500,0.1744,-0.1083,0.1257,16.1464,-0.1083,0.1257,0.3285,0.3285,
886,44.3000,0.1843,-0.1070,0.1321,16.1464,-0.1070,0.1321,0.3112,0.3112,
887,44.3500,0.1942,-0.1057,0.1382,16.1464,-0.1057,0.1382,0.2941,0.2941,
888,44.4000,0.2041,-0.1043,0.1439,16.2464,-0.1043,0.1439,0.2773,0.2773,
889,44.4500,0.2140,-0.1028,0.1493,16.2464,-0.1028,0.1493,0.2608,0.2608,
890,44.5000,0.2239,-0.1013,0.1544,16.2464,-0.1013,0.1544,0.2445,0.2445,
891,44.5500,0.2338,-0.0997,0.1592,16.2464,-0.0997,0.1592,0.2286,0.2286,
892,44.6000,0.2436,-0.0981,0.1636,16.2464,-0.0981,0.1636,0.2130,0.2130,
893,44.6500,0.2535,-0.0965,0.1678,16.2464,-0.0965,0.1678,0.1977,0.1977,
894,44.7000,0.2634,-0.0948,0.1716,16.2464,-0.0948,0.1716,0.1827,0.1827,
895,44.7500,0.2732,-0.0930,0.1752,16.2464,-0.0930,0.1752,0.1680,0.1680,
896,44.8000,0.2830,-0.0913,0.1784,16.2464,-0.0913,0.1784,0.1536,0.1536,
897,44.8500,0.2929,-0.0895,0.1814,16.2464,-0.0895,0.1814,0.1395,0.1395,
898,44.9000,0.3027,-0.0877,0.1841,16.3464,-0.0877,0.1841,0.1258,0.1258,
899,44.9500,0.3125,-0.0858,0.1866,16.3464,-0.0858,0.1866,0.1124,0.1124,
900,45.0000,0.3224,-0.0840,0.1888,16.3464,-0.0840,0.1888,0.0994,0.0994,
901,45.0500,0.3322,-0.0821,0.1907,16.3464,-0.0821,0.1907,0.0866,0.0866,
902,45.1000,0.3420,-0.0802,0.1924,16.3464,-0.0802,0.1924,0.0742,0.0742,
903,45.1500,0.3518,-0.0783,0.1938,16.3464,-0.0783,0.1938,0.0622,0.0622,
904,45.2000,0.3616,-0.0763,0.1951,16.3464,-0.0763,0.1951,0.0504,0.0504,
905,45.2500,0.3714,-0.0744,0.1960,16.3464,-0.0744,0.1960,0.0390,0.0390,
906,45.3000,0.3813,-0.0724,0.1968,16.3464,-0.0724,0.1968,0.0280,0.0280,
907,45.3500,0.3911,-0.0705,0.1973,16.3464,-0.0705,0.1973,0.0172,0.0172,
908,45.4000,0.4009,-0.0685,0.1977,16.4464,-0.0685,0.1977,0.0068,0.0068,
909,45.4500,0.4107,-0.0665,0.1978,16.4464,-0.0665,0.1978,-0.0032,-0.0032,
910,45.5000,0.4205,-0.0646,0.1977,16.4464,-0.0646,0.1977,-0.0130,-0.0130,
911,45.5500,0.4303,-0.0626,0.1975,16.4464,-0.0626,0.1975,-0.0224,-0.0224,
912,45.6000,0.4401,-0.0607,0.1971,16.4464,-0.0607,0.1971,-0.0315,-0.0315,
913,45.6500,0.4499,-0.0587,0.1964,16.4464,-0.0587,0.1964,-0.0402,-0.0402,
914,45.7000,0.4597,-0.0568,0.1957,16.4464,-0.0568,0.1957,-0.0487,-0.0487,
915,45.7500,0.4695,-0.0548,0.1947,16.4464,-0.0548,0.1947,-0.0568,-0.0568,
916,45.8000,0.4793,-0.0529,0.1936,16.4464,-0.0529,0.1936,-0.0646,-0.0646,
917,45.8500,0.4891,-0.0510,0.1924,16.4464,-0.0510,0.1924,-0.0720,-0.0720,
918,45.9000,0.4990,-0.0491,0.1910,16.4464,-0.0491,0.1910,-0.0792,-0.0792,
919,45.9500,0.5088,-0.0472,0.1894,16.5464,-0.0472,0.1894,-0.0860,-0.0860,
920,46.0000,0.5186,-0.0453,0.1877,16.5464,-0.0453,0.1877,-0.0926,-0.0926,
921,46.0500,0.5284,-0.0434,0.1859,16.5464,-0.0434,0.1859,-0.0988,-0.0988,
922,46.1000,0.5383,-0.0416,0.1840,16.5464,-0.0416,0.1840,-0.1048,-0.1048,
923,46.1500,0.5481,-0.0398,0.1820,16.5464,-0.0398,0.1820,-0.1104,-0.1104,
924,46.2000,0.5579,-0.0380,0.1798,16.5464,-0.0380,0.1798,-0.1158,-0.1158,
925,46.2500,0.5678,-0.0362,0.1776,16.5464,-0.0362,0.1776,-0.1209,-0.1209,
926,46.3000,0.5776,-0.0345,0.1752,16.5464,-0.0345,0.1752,-0.1257,-0.1257,
927,46.3500,0.5875,-0.0327,0.1728,16.5464,-0.0327,0.1728,-0.1302,-0.1302,
928,46.4000,0.5973,-0.0310,0.1702,16.5464,-0.0310,0.1702,-0.1344,-0.1344,
929,46.4500,0.6072,-0.0293,0.1676,16.6464,-0.0293,0.1676,-0.1384,-0.1384,
930,46.5000,0.6170,-0.0277,0.1649,16.6464,-0.0277,0.1649,-0.1421,-0.1421,
931,46.5500,0.6269,-0.0261,0.1622,16.6464,-0.0261,0.1622,-0.1456,-0.1456,
932,46.6000,0.6368,-0.0245,0.1593,16.6464,-0.0245,0.1593,-0.1488,-0.1488,
933,46.6500,0.6466,-0.0229,0.1564,16.6464,-0.0229,0.1564,-0.1517,-0.1517,
934,46.7000,0.6565,-0.0213,0.1535,16.6464,-0.0213,0.1535,-0.1544,-0.1544,
935,46.7500,0.6664,-0.0198,0.1505,16.6464,-0.0198,0.1505,-0.1569,-0.1569,
936,46.8000,0.6763,-0.0183,0.1474,16.6464,-0.0183,0.1474,-0.1591,-0.1591,
937,46.8500,0.6862,-0.0169,0.1443,16.6464,-0.0169,0.1443,-0.1612,-0.1612,
938,46.9000,0.6961,-0.0155,0.1412,16.6464,-0.0155,0.1412,-0.1629,-0.1629,
939,46.9500,0.7060,-0.0141,0.1380,16.7464,-0.0141,0.1380,-0.1645,-0.1645,
940,47.0000,0.7159,-0.0127,0.1348,16.7464,-0.0127,0.1348,-0.1659,-0.1659,
941,47.0500,0.7258,-0.0114,0.1316,16.7464,-0.0114,0.1316,-0.1670,-0.1670,
942,47.1000,0.7357,-0.0101,0.1283,16.7464,-0.0101,0.1283,-0.1680,-0.1680,
943,47.1500,0.7456,-0.0088,0.1251,16.7464,-0.0088,0.1251,-0.1688,-0.1688,
944,47.2000,0.7556,-0.0076,0.1218,16.7464,-0.0076,0.1218,-0.1694,-0.1694,
945,47.2500,0.7655,-0.0064,0.1185,16.7464,-0.0064,0.1185,-0.1697,-0.1697,
946,47.3000,0.7754,-0.0052,0.1152,16.7464,-0.0052,0.1152,-0.1700,-0.1700,
947,47.3500,0.7854,-0.0041,0.1119,16.7464,-0.0041,0.1119,-0.1700,-0.1700,
948,47.4000,0.7953,-0.0030,0.1086,16.7464,-0.0030,0.1086,-0.1699,-0.1699,
949,47.4500,0.8052,-0.0019,0.1053,16.8464,-0.0019,0.1053,-0.1696,-0.1696,
950,47.5000,0.8152,-0.0009,0.1020,16.8464,-0.0009,0.1020,-0.1692,-0.1692,
951,47.5500,0.8251,0.0001,0.0987,16.8464,0.0001,0.0987,-0.1686,-0.1686,
952,47.6000,0.8351,0.0011,0.0954,16.8464,0.0011,0.0954,-0.1678,-0.1678,
953,47.6500,0.8451,0.0020,0.0921,16.8464,0.0020,0.0921,-0.1670,-0.1670,
954,47.7000,0.8550,0.0029,0.0889,16.8464,0.0029,0.0889,-0.1660,-0.1660,
955,47.7500,0.8650,0.0038,0.0856,16.8464,0.0038,0.0856,-0.1648,-0.1648,
956,47.8000,0.8749,0.0046,0.0824,16.8464,0.0046,0.0824,-0.1636,-0.1636,
957,47.8500,0.8849,0.0054,0.0792,16.8464,0.0054,0.0792,-0.1622,-0.1622,
958,47.9000,0.8949,0.0062,0.0761,16.8464,0.0062,0.0761,-0.1607,-0.1607,
959,47.9500,0.9048,0.0070,0.0730,16.9464,0.0070,0.0730,-0.1591,-0.1591,
960,48.0000,0.9148,0.0077,0.0699,16.9464,0.0077,0.0699,-0.1574,-0.1574,
961,48.0500,0.9248,0.0084,0.0668,16.9464,0.0084,0.0668,-0.1556,-0.1556,
962,48.1000,0.9348,0.0090,0.0638,16.9464,0.0090,0.0638,-0.1537,-0.1537,
963,48.1500,0.9448,0.0096,0.0608,16.9464,0.0096,0.0608,-0.1517,-0.1517,
964,48.2000,0.9547,0.0102,0.0578,16.9464,0.0102,0.0578,-0.1497,-0.1497,
965,48.2500,0.9647,0.0108,0.0549,16.9464,0.0108,0.0549,-0.1475,-0.1475,
966,48.3000,0.9747,0.0113,0.0520,16.9464,0.0113,0.0520,-0.1453,-0.1453,
967,48.3500,0.9847,0.0118,0.0492,16.9464,0.0118,0.0492,-0.1431,-0.1431,
968,48.4000,0.9947,0.0123,0.0464,16.9464,0.0123,0.0464,-0.1407,-0.1407,
969,48.4500,1.0047,0.0128,0.0437,17.0464,0.0128,0.0437,-0.1383,-0.1383,
970,48.5000,1.0147,0.0132,0.0410,17.0464,0.0132,0.0410,-0.1358,-0.1358,
971,48.5500,1.0247,0.0136,0.0384,17.0464,0.0136,0.0384,-0.1333,-0.1333,
972,48.6000,1.0347,0.0139,0.0358,17.0464,0.0139,0.0358,-0.1308,-0.1308,
973,48.6500,1.0446,0.0143,0.0332,17.0464,0.0143,0.0332,-0.1282,-0.1282,
974,48.7000,1.0546,0.0146,0.0307,17.0464,0.0146,0.0307,-0.1255,-0.1255,
975,48.7500,1.0646,0.0149,0.0283,17.0464,0.0149,0.0283,-0.1228,-0.1228,
976,48.8000,1.0746,0.0152,0.0259,17.0464,0.0152,0.0259,-0.1201,-0.1201,
977,48.8500,1.0846,0.0154,0.0236,17.0464,0.0154,0.0236,-0.1174,-0.1174,
978,48.9000,1.0946,0.0156,0.0213,17.0464,0.0156,0.0213,-0.1146,-0.1146,
979,48.9500,1.1046,0.0158,0.0190,17.1464,0.0158,0.0190,-0.1118,-0.1118,
980,49.0000,1.1146,0.0160,0.0169,17.1464,0.0160,0.0169,-0.1090,-0.1090,
981,49.0500,1.1246,0.0162,0.0147,17.1464,0.0162,0.0147,-0.1062,-0.1062,
982,49.1000,1.1346,0.0163,0.0127,17.1464,0.0163,0.0127,-0.1034,-0.1034,
983,49.1500,1.1446,0.0164,0.0107,17.1464,0.0164,0.0107,-0.1005,-0.1005,
984,49.2000,1.1546,0.0165,0.0087,17.1464,0.0165,0.0087,-0.0977,-0.0977,
985,49.2500,1.1646,0.0166,0.0068,17.1464,0.0166,0.0068,-0.0948,-0.0948,
986,49.3000,1.1746,0.0167,0.0050,17.1464,0.0167,0.0050,-0.0920,-0.0920,
987,49.3500,1.1846,0.0167,0.0032,17.1464,0.0167,0.0032,-0.0891,-0.0891,
988,49.4000,1.1946,0.0167,0.0014,17.1464,0.0167,0.0014,-0.0863,-0.0863,
989,49.4500,1.2046,0.0167,-0.0002,17.2464,0.0167,-0.0002,-0.0835,-0.0835,
990,49.5000,1.2146,0.0167,-0.0019,17.2464,0.0167,-0.0019,-0.0807,-0.0807,
991,49.5500,1.2246,0.0167,-0.0034,17.2464,0.0167,-0.0034,-0.0778,-0.0778,
992,49.6000,1.2346,0.0167,-0.0049,17.2464,0.0167,-0.0049,-0.0751,-0.0751,
993,49.6500,1.2446,0.0166,-0.0064,17.2464,0.0166,-0.0064,-0.0723,-0.0723,
994,49.7000,1.2546,0.0165,-0.0078,17.2464,0.0165,-0.0078,-0.0695,-0.0695,
995,49.7500,1.2646,0.0164,-0.0092,17.2464,0.0164,-0.0092,-0.0668,-0.0668,
996,49.8000,1.2746,0.0164,-0.0105,17.2464,0.0164,-0.0105,-0.0641,-0.0641,
997,49.8500,1.2846,0.0162,-0.0117,17.2464,0.0162,-0.0117,-0.0614,-0.0614,
998,49.9000,1.2946,0.0161,-0.0129,17.2464,0.0161,-0.0129,-0.0588,-0.0588,
999,49.9500,1.3046,0.0160,-0.0140,17.3464,0.0160,-0.0266,-0.0373,-0.0373,
1000,50.0000,1.3146,0.0158,-0.0148,17.3464,0.0158,-0.0273,-0.0353,-0.0353,
1001,50.0500,1.3246,0.0157,-0.0155,17.3464,0.0157,-0.0280,-0.0334,-0.0334,
1002,50.1000,1.3346,0.0155,-0.0161,17.3464,0.0155,-0.0286,-0.0315,-0.0315,
1003,50.1500,1.3446,0.0154,-0.0167,17.3464,0.0154,-0.0293,-0.0297,-0.0297,
1004,50.2000,1.3546,0.0152,-0.0173,17.3464,0.0152,-0.0298,-0.0278,-0.0278,
1005,50.2500,1.3646,0.0150,-0.0178,17.3464,0.0150,-0.0304,-0.0260,-0.0260,
1006,50.3000,1.3746,0.0148,-0.0183,17.3464,0.0148,-0.0309,-0.0242,-0.0242,
1007,50.3500,1.3846,0.0147,-0.0188,17.3464,0.0147,-0.0314,-0.0225,-0.0225,
1008,50.4000,1.3946,0.0145,-0.0193,17.3464,0.0145,-0.0318,-0.0208,-0.0208,
1009,50.4500,1.4046,0.0143,-0.0197,17.4464,0.0143,-0.0698,0.0372,0.0372,
1010,50.5000,1.4146,0.0141,-0.0189,17.4464,0.0141,-0.0690,0.0371,0.0371,
1011,50.5500,1.4246,0.0139,-0.0182,17.4464,0.0139,-0.0683,0.0368,0.0368,
1012,50.6000,1.4346,0.0137,-0.0175,17.4464,0.0137,-0.0676,0.0364,0.0364,
1013,50.6500,1.4446,0.0135,-0.0168,17.4464,0.0135,-0.0669,0.0361,0.0361,
1014,50.7000,1.4546,0.0134,-0.0161,17.4464,0.0134,-0.0662,0.0357,0.0357,
1015,50.7500,1.4646,0.0132,-0.0154,17.4464,0.0132,-0.0655,0.0353,0.0353,
1016,50.8000,1.4746,0.0131,-0.0147,17.4464,0.0131,-0.0648,0.0349,0.0349,
1017,50.8500,1.4846,0.0129,-0.0140,17.4464,0.0129,-0.0641,0.0345,0.0345,
1018,50.9000,1.4946,0.0128,-0.0134,17.4464,0.0128,-0.0635,0.0340,0.0340,
1019,50.9500,1.5046,0.0127,-0.0127,17.5464,0.0123,-0.1257,0.1356,0.1356,
1020,51.0000,1.5146,0.0125,-0.0101,17.5464,0.0116,-0.1230,0.1413,0.1413,
1021,51.0500,1.5246,0.0125,-0.0073,17.5464,0.0109,-0.1203,0.1402,0.1402,
1022,51.1000,1.5346,0.0124,-0.0046,17.5464,0.0102,-0.1175,0.1390,0.1390,
1023,51.1500,1.5446,0.0124,-0.0019,17.5464,0.0095,-0.1148,0.1377,0.1377,
1024,51.2000,1.5546,0.0124,0.0008,17.5464,0.0089,-0.1122,0.1363,0.1363,
1025,51.2500,1.5646,0.0124,0.0035,17.5464,0.0083,-0.1095,0.1348,0.1348,
1026,51.3000,1.5746,0.0124,0.0061,17.5464,0.0077,-0.1069,0.1333,0.1333,
1027,51.3500,1.5846,0.0125,0.0087,17.5464,0.0072,-0.1043,0.1316,0.1316,
1028,51.4000,1.5946,0.0126,0.0112,17.5464,0.0066,-0.1017,0.1299,0.1299,
1029,51.4500,1.6046,0.0127,0.0138,17.6469,0.0055,-0.1873,0.2761,0.2761,
1030,51.5000,1.6146,0.0129,0.0192,17.6469,0.0038,-0.1819,0.2880,0.2880,
1031,51.5500,1.6246,0.0131,0.0248,17.6469,0.0021,-0.1763,0.2867,0.2867,
1032,51.6000,1.6346,0.0134,0.0304,17.6469,0.0005,-0.1707,0.2852,0.2852,
1033,51.6500,1.6446,0.0137,0.0359,17.6469,-0.0010,-0.1651,0.2835,0.2835,
1034,51.7000,1.6546,0.0141,0.0415,17.6469,-0.0025,-0.1596,0.2816,0.2816,
1035,51.7500,1.6646,0.0145,0.0470,17.6469,-0.0039,-0.1541,0.2794,0.2794,
1036,51.8000,1.6745,0.0150,0.0524,17.6469,-0.0053,-0.1486,0.2771,0.2771,
1037,51.8500,1.6845,0.0156,0.0578,17.6469,-0.0066,-0.1432,0.2745,0.2745,
1038,51.9000,1.6945,0.0162,0.0632,17.6469,-0.0079,-0.1379,0.2718,0.2718,
1039,51.9500,1.7045,0.0169,0.0685,17.7474,-0.0095,-0.2458,0.4490,0.4218,C-06
1040,52.0000,1.7145,0.0176,0.0767,17.7474,-0.0119,-0.2375,0.4639,0.4639,
1041,52.0500,1.7244,0.0184,0.0858,17.7474,-0.0143,-0.2284,0.4602,0.4602,
1042,52.1000,1.7344,0.0193,0.0949,17.7474,-0.0165,-0.2194,0.4560,0.4560,
1043,52.1500,1.7443,0.0203,0.1038,17.7474,-0.0186,-0.2104,0.4515,0.4515,
1044,52.2000,1.7543,0.0214,0.1126,17.7474,-0.0207,-0.2016,0.4468,0.4468,
1045,52.2500,1.7642,0.0225,0.1214,17.7474,-0.0226,-0.1928,0.4417,0.4417,
1046,52.3000,1.7741,0.0238,0.1301,17.7474,-0.0245,-0.1842,0.4364,0.4364,
1047,52.3500,1.7840,0.0251,0.1386,17.7474,-0.0263,-0.1756,0.4309,0.4309,
1048,52.4000,1.7939,0.0266,0.1471,17.7474,-0.0280,-0.1672,0.4251,0.4251,
1049,52.4500,1.8038,0.0281,0.1554,17.7474,-0.0296,-0.1589,0.4191,0.4191,
1050,52.5000,1.8137,0.0296,0.1636,17.8478,-0.0322,-0.2763,0.6266,0.5691,C-06
1051,52.5500,1.8236,0.0313,0.1748,17.8478,-0.0349,-0.2651,0.6255,0.6255,
1052,52.6000,1.8334,0.0331,0.1872,17.8478,-0.0374,-0.2527,0.6175,0.6175,
1053,52.6500,1.8432,0.0351,0.1994,17.8478,-0.0399,-0.2405,0.6090,0.6090,
1054,52.7000,1.8530,0.0371,0.2114,17.8478,-0.0422,-0.2285,0.6003,0.6003,
1055,52.7500,1.8628,0.0392,0.2232,17.8478,-0.0444,-0.2166,0.5912,0.5912,
1056,52.8000,1.8725,0.0415,0.2349,17.8478,-0.0465,-0.2050,0.5819,0.5819,
1057,52.8500,1.8822,0.0439,0.2464,17.8478,-0.0485,-0.1935,0.5723,0.5723,
1058,52.9000,1.8919,0.0464,0.2577,17.8478,-0.0504,-0.1822,0.5625,0.5625,
1059,52.9500,1.9016,0.0490,0.2687,17.8478,-0.0521,-0.1711,0.5525,0.5525,
1060,53.0000,1.9112,0.0517,0.2796,17.8478,-0.0538,-0.1603,0.5423,0.5423,
1061,53.0500,1.9208,0.0545,0.2903,17.9483,-0.0565,-0.2753,0.7505,0.6923,C-06
1062,53.1000,1.9303,0.0574,0.3040,17.9483,-0.0592,-0.2616,0.7413,0.7413,
1063,53.1500,1.9399,0.0605,0.3188,17.9483,-0.0617,-0.2469,0.7289,0.7289,
1064,53.2000,1.9493,0.0637,0.3333,17.9483,-0.0640,-0.2324,0.7162,0.7162,
1065,53.2500,1.9588,0.0670,0.3475,17.9483,-0.0663,-0.2182,0.7033,0.7033,
1066,53.3000,1.9681,0.0705,0.3614,17.9483,-0.0684,-0.2042,0.6900,0.6900,
1067,53.3500,1.9775,0.0741,0.3751,17.9483,-0.0703,-0.1905,0.6766,0.6766,
1068,53.4000,1.9867,0.0778,0.3885,17.9483,-0.0722,-0.1771,0.6629,0.6629,
1069,53.4500,1.9960,0.0817,0.4017,17.9483,-0.0739,-0.1640,0.6491,0.6491,
1070,53.5000,2.0052,0.0857,0.4145,17.9483,-0.0754,-0.1511,0.6351,0.6351,
1071,53.5500,2.0143,0.0897,0.4271,17.9483,-0.0769,-0.1386,0.6210,0.6210,
1072,53.6000,2.0234,0.0939,0.4393,18.0487,-0.0792,-0.2517,0.8212,0.7710,C-06
1073,53.6500,2.0324,0.0983,0.4547,18.0487,-0.0816,-0.2363,0.8110,0.8110,
1074,53.7000,2.0413,0.1027,0.4709,18.0487,-0.0839,-0.2201,0.7949,0.7949,
1075,53.7500,2.0502,0.1073,0.4868,18.0487,-0.0860,-0.2042,0.7785,0.7785,
1076,53.8000,2.0590,0.1121,0.5023,18.0487,-0.0880,-0.1887,0.7619,0.7619,
1077,53.8500,2.0677,0.1170,0.5175,18.0487,-0.0898,-0.1735,0.7451,0.7451,
1078,53.9000,2.0764,0.1220,0.5323,18.0487,-0.0914,-0.1587,0.7282,0.7282,
1079,53.9500,2.0850,0.1271,0.5468,18.0487,-0.0929,-0.1442,0.7111,0.7111,
1080,54.0000,2.0935,0.1324,0.5609,18.0487,-0.0943,-0.1301,0.6940,0.6940,
1081,54.0500,2.1019,0.1378,0.5747,18.0487,-0.0955,-0.1163,0.6767,0.6767,
1082,54.1000,2.1103,0.1432,0.5881,18.0487,-0.0966,-0.1029,0.6593,0.6593,
1083,54.1500,2.1185,0.1488,0.6011,18.0487,-0.0976,-0.0899,0.6419,0.6419,
1084,54.2000,2.1267,0.1546,0.6138,18.1491,-0.1003,-0.2029,0.8606,0.7919,C-06
1085,54.2500,2.1349,0.1604,0.6296,18.1491,-0.1023,-0.1871,0.8307,0.8307,
1086,54.3000,2.1429,0.1663,0.6462,18.1491,-0.1040,-0.1704,0.8115,0.8115,
1087,54.3500,2.1508,0.1724,0.6625,18.1491,-0.1057,-0.1542,0.7920,0.7920,
1088,54.4000,2.1587,0.1786,0.6783,18.1491,-0.1071,-0.1384,0.7724,0.7724,
1089,54.4500,2.1664,0.1850,0.6937,18.1491,-0.1084,-0.1230,0.7528,0.7528,
1090,54.5000,2.1741,0.1914,0.7086,18.1491,-0.1096,-0.1080,0.7331,0.7331,
1091,54.5500,2.1816,0.1980,0.7232,18.1491,-0.1106,-0.0935,0.7133,0.7133,
