timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
292864,34.665044,32.780,0.803798,0.122041,-0.334429,0.354302,0.501072,0.204038,0.889648,0.033203,0.000977,0.040039,0.041016,0.007812,0.027344,0.878906
293888,28.450573,28.780,0.671100,0.174508,-0.349132,0.243995,0.426645,0.202705,0.907227,0.039062,0.014648,0.054688,0.049805,0.007812,0.033203,0.891602
294912,24.856471,25.990,0.638823,0.153033,-0.366829,0.392326,0.581543,0.199519,0.916992,0.034180,0.006836,0.033203,0.019531,0.009766,0.026367,0.901367
295936,24.597145,25.490,0.696549,0.235319,-0.392666,0.317979,0.383185,0.198871,0.908203,0.037109,0.005859,0.052734,0.037109,0.008789,0.031250,0.884766
296960,30.471140,28.820,0.701869,0.113416,-0.401846,0.330403,0.538672,0.196136,0.898438,0.027344,0.009766,0.029297,0.061523,0.005859,0.024414,0.884766
297984,28.049033,27.300,0.763254,0.135167,-0.425493,0.384132,0.440678,0.195728,0.897461,0.037109,0.013672,0.040039,0.073242,0.008789,0.036133,0.887695
299008,28.342721,27.520,0.618754,0.240604,-0.434417,0.328844,0.567383,0.193468,0.891602,0.039062,0.012695,0.016602,0.058594,0.007812,0.034180,0.876953
300032,22.900045,24.200,0.660555,0.140324,-0.449986,0.305895,0.527309,0.192966,0.898438,0.038086,0.019531,0.048828,0.096680,0.012695,0.035156,0.886719
301056,29.036361,28.620,0.855825,0.112888,-0.456138,0.342856,0.527054,0.192588,0.893555,0.037109,0.011719,0.034180,0.054688,0.007812,0.031250,0.878906
302080,23.746414,25.330,0.886452,0.068443,-0.462588,0.352778,0.536377,0.191234,0.901367,0.035156,0.019531,0.036133,0.071289,0.008789,0.028320,0.885742
303104,20.239341,21.660,0.854553,0.095154,-0.474167,0.485440,0.450674,0.191115,0.877930,0.052734,0.026367,0.052734,0.113281,0.009766,0.048828,0.855469
304128,15.303909,29.890,0.690933,0.211188,-0.479119,0.325154,0.557324,0.189262,0.594727,0.008789,0.004883,0.012695,0.008789,0.001953,0.005859,0.586914
305152,11.910769,34.220,0.887185,0.054211,-0.489945,0.091568,0.429688,0.189614,0.613281,0.009766,0.013672,0.019531,0.041016,0.004883,0.009766,0.610352
306176,11.640523,40.950,0.780825,0.073954,-0.499008,0.347751,0.470653,0.187450,0.784180,0.020508,0.001953,0.007812,0.012695,0.007812,0.018555,0.774414
307200,16.468555,45.920,0.832868,0.163956,-0.515305,1.233020,0.334517,0.187125,0.905273,0.035156,0.015625,0.043945,0.020508,0.007812,0.032227,0.887695
308224,23.907136,32.510,0.661764,0.140365,-0.520186,0.313476,0.504389,0.185879,0.893555,0.037109,0.003906,0.041016,0.049805,0.008789,0.027344,0.872070
309248,30.568517,31.200,0.788319,0.125144,-0.531910,0.191910,0.366629,0.185696,0.836914,0.019531,0.000977,0.041992,0.015625,0.004883,0.016602,0.813477
310272,24.339736,33.420,0.898026,0.076155,-0.531766,0.263568,0.397917,0.185702,0.771484,0.019531,0.019531,0.005859,0.020508,0.004883,0.017578,0.756836
311296,25.034956,33.310,0.882351,0.095122,-0.537843,0.264311,0.525781,0.183878,0.891602,0.043945,0.022461,0.068359,0.086914,0.008789,0.036133,0.869141
312320,22.369845,31.790,0.723378,0.134207,-0.551067,0.968623,0.493990,0.184056,0.903320,0.024414,0.005859,0.018555,0.052734,0.008789,0.019531,0.894531
313344,26.269327,35.360,0.758580,0.122281,-0.555612,0.330766,0.582812,0.182146,0.757812,0.011719,0.001953,0.039062,0.019531,0.005859,0.011719,0.748047
314368,29.017262,34.010,0.937381,0.066892,-0.570902,0.952553,0.486288,0.182142,0.891602,0.037109,0.027344,0.021484,0.034180,0.010742,0.032227,0.874023
315392,35.148375,37.070,0.617790,0.205220,-0.566656,0.431634,0.500859,0.182297,0.900391,0.029297,0.002930,0.040039,0.045898,0.005859,0.024414,0.888672
316416,27.023135,26.530,0.849492,0.104071,-0.569915,0.252849,0.296875,0.182218,0.894531,0.049805,0.023438,0.033203,0.118164,0.010742,0.041992,0.871094
317440,9.576085,14.690,0.780167,0.140396,-0.568547,0.248030,0.393750,0.182359,0.894531,0.060547,0.023438,0.087891,0.111328,0.012695,0.049805,0.860352
318464,15.436831,19.130,0.501158,0.244779,-0.569450,0.342968,0.532813,0.181560,0.878906,0.032227,0.026367,0.021484,0.047852,0.007812,0.026367,0.862305
319488,23.478858,24.610,0.872622,0.075671,-0.580333,0.411620,0.493641,0.180922,0.890625,0.040039,0.008789,0.043945,0.048828,0.007812,0.033203,0.871094
320512,23.405885,24.310,0.609014,0.250351,-0.590883,0.345786,0.556152,0.178476,0.910156,0.042969,0.021484,0.056641,0.076172,0.005859,0.037109,0.882812
321536,17.743662,20.470,0.635890,0.221319,-0.614209,0.752771,0.528995,0.177471,0.894531,0.041016,0.001953,0.042969,0.027344,0.009766,0.031250,0.876953
322560,25.936696,27.240,0.623062,0.207462,-0.626152,0.803699,0.489198,0.176780,0.913086,0.025391,0.002930,0.005859,0.034180,0.011719,0.022461,0.903320
323584,30.750128,30.160,0.837211,0.087522,-0.633611,0.478592,0.539675,0.175746,0.884766,0.030273,0.012695,0.064453,0.055664,0.006836,0.026367,0.868164
324608,29.529059,30.890,0.724641,0.155833,-0.645471,0.316977,0.463655,0.174930,0.833984,0.035156,0.019531,0.040039,0.042969,0.005859,0.029297,0.817383
325632,26.066305,28.010,0.880651,0.141007,-0.651978,0.354687,0.479167,0.174820,0.894531,0.034180,0.019531,0.032227,0.064453,0.005859,0.029297,0.882812
326656,22.326400,25.800,0.714753,0.259672,-0.653043,0.118038,0.333984,0.174722,0.905273,0.045898,0.015625,0.043945,0.078125,0.011719,0.039062,0.887695
327680,13.927871,18.670,0.688467,0.184872,-0.657340,0.326182,0.574805,0.173302,0.833008,0.050781,0.022461,0.072266,0.085938,0.009766,0.041016,0.812500
328704,18.167850,21.510,0.802436,0.185615,-0.671155,0.343807,0.360887,0.173193,0.898438,0.035156,0.021484,0.028320,0.068359,0.008789,0.031250,0.881836
329728,23.210380,25.360,0.690289,0.170717,-0.668001,0.223522,0.458333,0.173761,0.859375,0.034180,0.007812,0.061523,0.029297,0.008789,0.031250,0.842773
