timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
152576,107.820574,179.340,0.959266,0.034254,-0.366502,0.255026,0.386719,0.201591,0.846680,0.004883,0.001953,0.000977,0.007812,0.003906,0.004883,0.846680
153600,108.882703,183.410,0.934804,0.042077,-0.367913,0.367560,0.457661,0.200939,0.872070,0.006836,0.002930,0.020508,0.005859,0.001953,0.006836,0.868164
154624,104.896401,182.930,0.952146,0.022500,-0.385390,0.355019,0.595703,0.196921,0.834961,0.004883,0.000000,0.010742,0.007812,0.001953,0.004883,0.832031
155648,105.689066,185.230,0.876455,0.035379,-0.415402,0.403082,0.528125,0.196275,0.860352,0.006836,0.000000,0.001953,0.000000,0.005859,0.006836,0.858398
156672,111.100093,192.830,0.876682,0.077901,-0.421274,0.537501,0.506886,0.196007,0.873047,0.002930,0.000000,0.000000,0.000000,0.002930,0.002930,0.873047
157696,113.391594,197.570,0.930937,0.046652,-0.422661,0.354402,0.515890,0.195961,0.810547,0.001953,0.000000,0.000977,0.000000,0.000000,0.001953,0.809570
158720,117.898787,205.090,0.949410,0.011379,-0.435638,0.296853,0.582129,0.192181,0.846680,0.001953,0.000000,0.001953,0.000000,0.000977,0.001953,0.846680
159744,117.599568,206.630,0.962373,0.016148,-0.473137,0.330139,0.620898,0.189425,0.814453,0.001953,0.000000,0.000000,0.000000,0.001953,0.001953,0.814453
160768,124.090779,217.420,0.790793,0.133361,-0.504334,0.300997,0.549219,0.185626,0.833984,0.001953,0.000000,0.015625,0.000000,0.000977,0.001953,0.833008
161792,128.309552,223.420,0.912953,0.037346,-0.532629,0.549134,0.450827,0.185574,0.817383,0.002930,0.000000,0.000000,0.005859,0.001953,0.002930,0.816406
162816,134.681579,230.930,0.942256,0.034994,-0.533046,0.402065,0.501136,0.185396,0.848633,0.005859,0.000000,0.011719,0.000000,0.003906,0.005859,0.847656
163840,131.942602,222.520,0.911491,0.084816,-0.537409,0.577123,0.596493,0.183774,0.830078,0.005859,0.000000,0.000977,0.000000,0.004883,0.005859,0.829102
164864,133.100399,223.550,0.879731,0.074287,-0.567037,0.427828,0.614258,0.179734,0.825195,0.001953,0.000000,0.000977,0.000000,0.000977,0.001953,0.825195
