timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
712704,178.467421,205.700,0.923943,2.858790,1.556438,0.155005,0.351074,1.146597,0.941406,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.940430
713728,182.836356,210.690,0.501123,1.709236,1.558805,0.022574,0.267676,1.149316,0.943359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.943359
714752,191.321151,220.060,0.090406,1.246701,1.561567,0.029178,0.303613,1.153812,0.935547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935547
715776,200.001788,229.500,-1.166380,1.230021,1.559108,0.037286,0.241211,1.147849,0.936523,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.935547
716800,204.600930,234.550,0.848049,0.740405,1.547804,0.022363,0.236914,1.127591,0.944336,0.000000,0.000000,0.000000,0.013672,0.000000,0.000000,0.943359
717824,212.902523,243.830,-0.084738,4.697343,1.540464,0.027400,0.319922,1.131673,0.934570,0.000977,0.000000,0.004883,0.000000,0.000000,0.000000,0.933594
718848,221.546256,253.280,0.374880,1.309345,1.540233,0.013263,0.208301,1.124860,0.930664,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.930664
719872,212.265539,243.060,0.979361,0.965967,1.534824,0.046391,0.236230,1.118704,0.949219,0.005859,0.000000,0.009766,0.033203,0.000000,0.003906,0.946289
720896,218.142433,249.180,0.772338,7.833606,1.524985,0.061245,0.395898,1.108872,0.935547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935547
721920,223.151583,254.430,-6.069219,0.837653,1.520437,0.033803,0.279395,1.102559,0.930664,0.002930,0.000000,0.006836,0.000000,0.000000,0.001953,0.924805
722944,219.374902,250.140,0.745662,35.122983,1.516157,0.139176,0.395215,1.104342,0.926758,0.005859,0.000000,0.025391,0.013672,0.000000,0.004883,0.922852
723968,223.962387,254.900,0.986366,2.528572,1.513411,0.070450,0.338574,1.090357,0.940430,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.939453
