timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
386048,707.435214,665.660,0.979104,0.014768,-2.128036,0.748453,0.402679,0.028831,0.536133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.536133
387072,701.553263,660.290,-0.350969,0.003714,-2.127308,0.370423,0.425881,0.028840,0.538086,0.001953,0.000000,0.000000,0.007812,0.000000,0.000977,0.536133
388096,711.902907,669.970,0.988551,0.008607,-2.126367,0.367709,0.443954,0.028872,0.531250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531250
389120,701.538932,660.440,-0.076572,0.004030,-2.125945,1.136768,0.273897,0.028873,0.421875,0.000977,0.000000,0.000000,0.004883,0.000000,0.000977,0.420898
390144,712.413893,670.670,0.983650,0.010470,-2.125701,0.371207,0.410156,0.028884,0.497070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497070
391168,712.353360,670.670,-2.749405,0.006946,-2.124368,0.361621,0.421875,0.028949,0.491211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491211
392192,723.275521,680.900,-0.712770,0.006038,-2.123066,0.136371,0.293750,0.028960,0.436523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.436523
393216,723.275180,680.900,0.018563,0.002891,-2.122554,0.420415,0.455109,0.028952,0.470703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.470703
394240,734.102057,691.130,-0.614810,0.006626,-2.123318,0.359933,0.405048,0.028960,0.514648,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.513672
395264,728.601685,686.070,0.836293,0.005609,-2.122347,0.450857,0.411859,0.028978,0.495117,0.000977,0.000000,0.015625,0.002930,0.000000,0.000977,0.489258
396288,728.457025,686.070,0.993522,0.003928,-2.121921,0.805388,0.266493,0.029005,0.495117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.495117
397312,738.959852,695.840,-1.034156,0.003682,-2.120376,0.328524,0.332176,0.029057,0.453125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.453125
398336,743.810937,700.470,-0.539645,0.003127,-2.119317,0.096466,0.247396,0.029068,0.458984,0.000977,0.000000,0.000000,0.011719,0.000000,0.000977,0.453125
399360,742.764450,699.550,0.986958,0.010094,-2.118931,0.482452,0.331926,0.029067,0.541992,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.541016
400384,731.568465,689.320,0.858682,0.004997,-2.119307,0.615900,0.417739,0.029080,0.458984,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.458008
401408,720.427675,679.090,0.874448,0.003008,-2.118413,0.387461,0.384014,0.029103,0.439453,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.438477
402432,720.272767,679.090,0.072343,0.019640,-2.117320,0.333911,0.359106,0.029128,0.418945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.418945
403456,730.599684,688.690,-0.883407,0.002457,-2.116930,0.449703,0.257812,0.029137,0.499023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.499023
404480,730.521230,688.690,-1.890334,0.003740,-2.116373,0.306864,0.370151,0.029169,0.466797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.466797
405504,729.881628,688.040,-0.816699,0.002128,-2.115340,0.834095,0.243924,0.029192,0.467773,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.466797
406528,729.810103,688.040,0.869271,0.003543,-2.114416,0.509065,0.354375,0.029222,0.486328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.486328
407552,730.055207,688.490,-0.363405,0.003256,-2.114051,0.620152,0.381530,0.029168,0.364258,0.000977,0.000000,0.000000,0.006836,0.000000,0.000977,0.364258
408576,724.740088,683.690,0.968867,0.012773,-2.118154,0.246949,0.390869,0.029020,0.425781,0.000977,0.000000,0.000000,0.000000,0.000000,0.000977,0.424805
409600,724.651982,683.690,0.933764,0.022144,-2.121048,0.275367,0.325000,0.028982,0.495117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.495117
410624,724.639567,683.690,-0.639070,0.002012,-2.122520,0.242673,0.369456,0.028976,0.539062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.539062
411648,724.503747,683.690,-0.783271,0.004442,-2.121883,0.407125,0.388346,0.028989,0.482422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.482422
