step,sim_t,x,y,yaw,s,ey,epsi,raw_steer,safe_steer,rules_fired
820,41.0000,-0.1789,-0.0389,-0.2077,15.8454,-0.0591,-0.0195,0.6485,0.6485,
821,41.0500,-0.1691,-0.0409,-0.1948,15.8454,-0.0593,-0.0066,0.6261,0.6261,
822,41.1000,-0.1593,-0.0428,-0.1825,15.8454,-0.0593,0.0058,0.6037,0.6037,
823,41.1500,-0.1495,-0.0445,-0.1706,15.8454,-0.0591,0.0177,0.5808,0.5808,
824,41.2000,-0.1396,-0.0462,-0.1591,15.8454,-0.0589,0.0291,0.5575,0.5575,
825,41.2500,-0.1297,-0.0477,-0.1481,15.8454,-0.0586,0.0401,0.5340,0.5340,
826,41.3000,-0.1198,-0.0491,-0.1376,15.8454,-0.0581,0.0506,0.5101,0.5101,
827,41.3500,-0.1099,-0.0505,-0.1276,15.8454,-0.0576,0.0606,0.4861,0.4861,
828,41.4000,-0.1000,-0.0517,-0.1180,15.9459,-0.0578,-0.0553,1.0000,0.6361,C-06
829,41.4500,-0.0901,-0.0528,-0.1055,15.9459,-0.0583,-0.0427,0.6929,0.6929,C-06
830,41.5000,-0.0801,-0.0538,-0.0917,15.9459,-0.0587,-0.0290,0.6594,0.6594,C-06
831,41.5500,-0.0701,-0.0546,-0.0787,15.9459,-0.0589,-0.0159,0.6400,0.6400,
832,41.6000,-0.0602,-0.0553,-0.0660,15.9459,-0.0590,-0.0033,0.6176,0.6176,
833,41.6500,-0.0502,-0.0559,-0.0538,15.9459,-0.0590,0.0089,0.5952,0.5952,
834,41.7000,-0.0402,-0.0564,-0.0421,15.9459,-0.0588,0.0207,0.5722,0.5722,
835,41.7500,-0.0302,-0.0568,-0.0308,15.9459,-0.0586,0.0319,0.5490,0.5490,
836,41.8000,-0.0202,-0.0570,-0.0200,15.9459,-0.0582,0.0427,0.5254,0.5254,
837,41.8500,-0.0102,-0.0572,-0.0097,15.9459,-0.0577,0.0531,0.5016,0.5016,
838,41.9000,-0.0002,-0.0572,0.0002,16.0464,-0.0572,0.0002,1.0000,0.6516,C-06
839,41.9500,0.0098,-0.0572,0.0131,16.0464,-0.0572,0.0131,0.5593,0.5593,
840,42.0000,0.0198,-0.0570,0.0241,16.0464,-0.0570,0.0241,0.5484,0.5484,
841,42.0500,0.0298,-0.0567,0.0349,16.0464,-0.0567,0.0349,0.5239,0.5239,
842,42.1000,0.0398,-0.0563,0.0452,16.0464,-0.0563,0.0452,0.5012,0.5012,
843,42.1500,0.0498,-0.0558,0.0551,16.0464,-0.0558,0.0551,0.4781,0.4781,
844,42.2000,0.0597,-0.0552,0.0644,16.0464,-0.0552,0.0644,0.4548,0.4548,
845,42.2500,0.0697,-0.0545,0.0734,16.0464,-0.0545,0.0734,0.4314,0.4314,
846,42.3000,0.0797,-0.0537,0.0818,16.0464,-0.0537,0.0818,0.4079,0.4079,
847,42.3500,0.0897,-0.0529,0.0898,16.0464,-0.0529,0.0898,0.3845,0.3845,
848,42.4000,0.0996,-0.0519,0.0973,16.0464,-0.0519,0.0973,0.3611,0.3611,
849,42.4500,0.1096,-0.0509,0.1044,16.1464,-0.0509,0.1044,0.3378,0.3378,
850,42.5000,0.1195,-0.0499,0.1110,16.1464,-0.0499,0.1110,0.3146,0.3146,
851,42.5500,0.1294,-0.0487,0.1171,16.1464,-0.0487,0.1171,0.2916,0.2916,
852,42.6000,0.1394,-0.0475,0.1228,16.1464,-0.0475,0.1228,0.2688,0.2688,
853,42.6500,0.1493,-0.0463,0.1281,16.1464,-0.0463,0.1281,0.2462,0.2462,
854,42.7000,0.1592,-0.0450,0.1329,16.1464,-0.0450,0.1329,0.2239,0.2239,
855,42.7500,0.1691,-0.0436,0.1372,16.1464,-0.0436,0.1372,0.2020,0.2020,
856,42.8000,0.1790,-0.0422,0.1411,16.1464,-0.0422,0.1411,0.1804,0.1804,
857,42.8500,0.1889,-0.0408,0.1447,16.1464,-0.0408,0.1447,0.1592,0.1592,
858,42.9000,0.1988,-0.0394,0.1478,16.1464,-0.0394,0.1478,0.1384,0.1384,
859,42.9500,0.2087,-0.0379,0.1505,16.2464,-0.0379,0.1505,0.1181,0.1181,
860,43.0000,0.2186,-0.0364,0.1528,16.2464,-0.0364,0.1528,0.0982,0.0982,
861,43.0500,0.2285,-0.0348,0.1547,16.2464,-0.0348,0.1547,0.0788,0.0788,
862,43.1000,0.2383,-0.0333,0.1562,16.2464,-0.0333,0.1562,0.0599,0.0599,
863,43.1500,0.2482,-0.0317,0.1574,16.2464,-0.0317,0.1574,0.0416,0.0416,
864,43.2000,0.2581,-0.0301,0.1582,16.2464,-0.0301,0.1582,0.0238,0.0238,
865,43.2500,0.2680,-0.0286,0.1586,16.2464,-0.0286,0.1586,0.0066,0.0066,
866,43.3000,0.2778,-0.0270,0.1588,16.2464,-0.0270,0.1588,-0.0101,-0.0101,
867,43.3500,0.2877,-0.0254,0.1586,16.2464,-0.0254,0.1586,-0.0261,-0.0261,
868,43.4000,0.2976,-0.0238,0.1581,16.2464,-0.0238,0.1581,-0.0416,-0.0416,
869,43.4500,0.3075,-0.0223,0.1572,16.3464,-0.0223,0.1572,-0.0564,-0.0564,
870,43.5000,0.3173,-0.0207,0.1562,16.3464,-0.0207,0.1562,-0.0706,-0.0706,
871,43.5500,0.3272,-0.0192,0.1548,16.3464,-0.0192,0.1548,-0.0842,-0.0842,
872,43.6000,0.3371,-0.0176,0.1531,16.3464,-0.0176,0.1531,-0.0971,-0.0971,
873,43.6500,0.3470,-0.0161,0.1513,16.3464,-0.0161,0.1513,-0.1094,-0.1094,
874,43.7000,0.3569,-0.0146,0.1491,16.3464,-0.0146,0.1491,-0.1211,-0.1211,
875,43.7500,0.3668,-0.0131,0.1468,16.3464,-0.0131,0.1468,-0.1321,-0.1321,
876,43.8000,0.3767,-0.0117,0.1442,16.3464,-0.0117,0.1442,-0.1425,-0.1425,
877,43.8500,0.3866,-0.0103,0.1414,16.3464,-0.0103,0.1414,-0.1522,-0.1522,
878,43.9000,0.3965,-0.0089,0.1385,16.3464,-0.0089,0.1385,-0.1613,-0.1613,
879,43.9500,0.4064,-0.0075,0.1353,16.4464,-0.0075,0.1353,-0.1697,-0.1697,
880,44.0000,0.4163,-0.0062,0.1320,16.4464,-0.0062,0.1320,-0.1775,-0.1775,
881,44.0500,0.4262,-0.0049,0.1286,16.4464,-0.0049,0.1286,-0.1847,-0.1847,
882,44.1000,0.4361,-0.0036,0.1250,16.4464,-0.0036,0.1250,-0.1912,-0.1912,
883,44.1500,0.4460,-0.0024,0.1212,16.4464,-0.0024,0.1212,-0.1972,-0.1972,
884,44.2000,0.4560,-0.0012,0.1174,16.4464,-0.0012,0.1174,-0.2025,-0.2025,
885,44.2500,0.4659,-0.0000,0.1135,16.4464,-0.0000,0.1135,-0.2073,-0.2073,
886,44.3000,0.4758,0.0011,0.1094,16.4464,0.0011,0.1094,-0.2114,-0.2114,
887,44.3500,0.4858,0.0021,0.1053,16.4464,0.0021,0.1053,-0.2150,-0.2150,
888,44.4000,0.4957,0.0032,0.1011,16.4464,0.0032,0.1011,-0.2181,-0.2181,
889,44.4500,0.5057,0.0042,0.0969,16.5464,0.0042,0.0969,-0.2206,-0.2206,
890,44.5000,0.5156,0.0051,0.0926,16.5464,0.0051,0.0926,-0.2225,-0.2225,
891,44.5500,0.5256,0.0060,0.0882,16.5464,0.0060,0.0882,-0.2240,-0.2240,
892,44.6000,0.5356,0.0069,0.0839,16.5464,0.0069,0.0839,-0.2249,-0.2249,
893,44.6500,0.5455,0.0077,0.0795,16.5464,0.0077,0.0795,-0.2254,-0.2254,
894,44.7000,0.5555,0.0085,0.0751,16.5464,0.0085,0.0751,-0.2254,-0.2254,
895,44.7500,0.5655,0.0092,0.0707,16.5464,0.0092,0.0707,-0.2249,-0.2249,
896,44.8000,0.5754,0.0099,0.0663,16.5464,0.0099,0.0663,-0.2240,-0.2240,
897,44.8500,0.5854,0.0105,0.0620,16.5464,0.0105,0.0620,-0.2226,-0.2226,
898,44.9000,0.5954,0.0111,0.0576,16.5464,0.0111,0.0576,-0.2209,-0.2209,
899,44.9500,0.6054,0.0117,0.0533,16.6464,0.0117,0.0533,-0.2188,-0.2188,
900,45.0000,0.6154,0.0122,0.0491,16.6464,0.0122,0.0491,-0.2163,-0.2163,
901,45.0500,0.6254,0.0126,0.0448,16.6464,0.0126,0.0448,-0.2135,-0.2135,
902,45.1000,0.6354,0.0131,0.0407,16.6464,0.0131,0.0407,-0.2103,-0.2103,
903,45.1500,0.6453,0.0135,0.0366,16.6464,0.0135,0.0366,-0.2068,-0.2068,
904,45.2000,0.6553,0.0138,0.0326,16.6464,0.0138,0.0326,-0.2030,-0.2030,
905,45.2500,0.6653,0.0141,0.0286,16.6464,0.0141,0.0286,-0.1989,-0.1989,
906,45.3000,0.6753,0.0144,0.0247,16.6464,0.0144,0.0247,-0.1946,-0.1946,
907,45.3500,0.6853,0.0146,0.0209,16.6464,0.0146,0.0209,-0.1901,-0.1901,
908,45.4000,0.6953,0.0148,0.0172,16.6464,0.0148,0.0172,-0.1853,-0.1853,
909,45.4500,0.7053,0.0150,0.0136,16.7464,0.0150,0.0136,-0.1803,-0.1803,
910,45.5000,0.7153,0.0151,0.0101,16.7464,0.0151,0.0101,-0.1751,-0.1751,
911,45.5500,0.7253,0.0152,0.0067,16.7464,0.0152,0.0067,-0.1697,-0.1697,
912,45.6000,0.7353,0.0152,0.0034,16.7464,0.0152,0.0034,-0.1642,-0.1642,
913,45.6500,0.7453,0.0152,0.0002,16.7464,0.0152,0.0002,-0.1585,-0.1585,
914,45.7000,0.7553,0.0152,-0.0029,16.7464,0.0152,-0.0029,-0.1527,-0.1527,
915,45.7500,0.7653,0.0152,-0.0058,16.7464,0.0152,-0.0058,-0.1468,-0.1468,
916,45.8000,0.7753,0.0151,-0.0087,16.7464,0.0151,-0.0087,-0.1408,-0.1408,
917,45.8500,0.7853,0.0150,-0.0114,16.7464,0.0150,-0.0114,-0.1348,-0.1348,
918,45.9000,0.7953,0.0149,-0.0141,16.7464,0.0149,-0.0141,-0.1286,-0.1286,
919,45.9500,0.8053,0.0147,-0.0166,16.8464,0.0147,-0.0166,-0.1225,-0.1225,
920,46.0000,0.8153,0.0145,-0.0190,16.8464,0.0145,-0.0190,-0.1163,-0.1163,
921,46.0500,0.8253,0.0143,-0.0212,16.8464,0.0143,-0.0212,-0.1100,-0.1100,
922,46.1000,0.8353,0.0141,-0.0234,16.8464,0.0141,-0.0234,-0.1038,-0.1038,
923,46.1500,0.8453,0.0139,-0.0254,16.8464,0.0139,-0.0254,-0.0976,-0.0976,
924,46.2000,0.8553,0.0136,-0.0273,16.8464,0.0136,-0.0273,-0.0914,-0.0914,
925,46.2500,0.8653,0.0133,-0.0291,16.8464,0.0133,-0.0291,-0.0852,-0.0852,
926,46.3000,0.8753,0.0130,-0.0307,16.8464,0.0130,-0.0307,-0.0790,-0.0790,
927,46.3500,0.8853,0.0127,-0.0322,16.8464,0.0127,-0.0322,-0.0730,-0.0730,
928,46.4000,0.8953,0.0124,-0.0337,16.8464,0.0124,-0.0337,-0.0669,-0.0669,
929,46.4500,0.9053,0.0120,-0.0350,16.9464,0.0120,-0.0350,-0.0610,-0.0610,
930,46.5000,0.9153,0.0117,-0.0362,16.9464,0.0117,-0.0362,-0.0551,-0.0551,
931,46.5500,0.9253,0.0113,-0.0372,16.9464,0.0113,-0.0372,-0.0493,-0.0493,
932,46.6000,0.9353,0.0109,-0.0382,16.9464,0.0109,-0.0382,-0.0437,-0.0437,
933,46.6500,0.9453,0.0106,-0.0390,16.9464,0.0106,-0.0390,-0.0381,-0.0381,
934,46.7000,0.9553,0.0102,-0.0398,16.9464,0.0102,-0.0398,-0.0327,-0.0327,
935,46.7500,0.9652,0.0098,-0.0404,16.9464,0.0098,-0.0404,-0.0273,-0.0273,
936,46.8000,0.9752,0.0093,-0.0409,16.9464,0.0093,-0.0409,-0.0221,-0.0221,
937,46.8500,0.9852,0.0089,-0.0414,16.9464,0.0089,-0.0414,-0.0171,-0.0171,
938,46.9000,0.9952,0.0085,-0.0417,16.9464,0.0085,-0.0417,-0.0122,-0.0122,
939,46.9500,1.0052,0.0081,-0.0419,17.0464,0.0081,-0.0419,-0.0074,-0.0074,
940,47.0000,1.0152,0.0077,-0.0421,17.0464,0.0077,-0.0421,-0.0027,-0.0027,
941,47.0500,1.0252,0.0073,-0.0421,17.0464,0.0073,-0.0421,0.0017,0.0017,
942,47.1000,1.0352,0.0068,-0.0421,17.0464,0.0068,-0.0421,0.0060,0.0060,
943,47.1500,1.0452,0.0064,-0.0420,17.0464,0.0064,-0.0420,0.0102,0.0102,
944,47.2000,1.0552,0.0060,-0.0418,17.0464,0.0060,-0.0418,0.0142,0.0142,
945,47.2500,1.0652,0.0056,-0.0415,17.0464,0.0056,-0.0415,0.0180,0.0180,
946,47.3000,1.0751,0.0052,-0.0412,17.0464,0.0052,-0.0412,0.0216,0.0216,
947,47.3500,1.0851,0.0048,-0.0407,17.0464,0.0048,-0.0407,0.0251,0.0251,
948,47.4000,1.0951,0.0044,-0.0403,17.0464,0.0044,-0.0403,0.0284,0.0284,
949,47.4500,1.1051,0.0040,-0.0397,17.1464,0.0040,-0.0397,0.0316,0.0316,
950,47.5000,1.1151,0.0036,-0.0391,17.1464,0.0036,-0.0391,0.0345,0.0345,
951,47.5500,1.1251,0.0032,-0.0384,17.1464,0.0032,-0.0384,0.0373,0.0373,
952,47.6000,1.1351,0.0028,-0.0377,17.1464,0.0028,-0.0377,0.0400,0.0400,
953,47.6500,1.1451,0.0024,-0.0369,17.1464,0.0024,-0.0369,0.0424,0.0424,
954,47.7000,1.1551,0.0021,-0.0361,17.1464,0.0021,-0.0361,0.0447,0.0447,
955,47.7500,1.1651,0.0017,-0.0352,17.1464,0.0017,-0.0352,0.0468,0.0468,
956,47.8000,1.1751,0.0014,-0.0343,17.1464,0.0014,-0.0343,0.0487,0.0487,
957,47.8500,1.1851,0.0010,-0.0334,17.1464,0.0010,-0.0334,0.0505,0.0505,
958,47.9000,1.1951,0.0007,-0.0324,17.1464,0.0007,-0.0324,0.0521,0.0521,
959,47.9500,1.2051,0.0004,-0.0314,17.2464,0.0004,-0.0314,0.0536,0.0536,
960,48.0000,1.2151,0.0001,-0.0303,17.2464,0.0001,-0.0303,0.0549,0.0549,
961,48.0500,1.2250,-0.0002,-0.0293,17.2464,-0.0002,-0.0293,0.0560,0.0560,
962,48.1000,1.2350,-0.0005,-0.0282,17.2464,-0.0005,-0.0282,0.0570,0.0570,
963,48.1500,1.2450,-0.0008,-0.0271,17.2464,-0.0008,-0.0271,0.0578,0.0578,
964,48.2000,1.2550,-0.0011,-0.0259,17.2464,-0.0011,-0.0259,0.0585,0.0585,
965,48.2500,1.2650,-0.0013,-0.0248,17.2464,-0.0013,-0.0248,0.0591,0.0591,
966,48.3000,1.2750,-0.0016,-0.0236,17.2464,-0.0016,-0.0236,0.0595,0.0595,
967,48.3500,1.2850,-0.0018,-0.0225,17.2464,-0.0018,-0.0225,0.0598,0.0598,
968,48.4000,1.2950,-0.0020,-0.0213,17.2464,-0.0020,-0.0213,0.0599,0.0599,
969,48.4500,1.3050,-0.0022,-0.0202,17.3464,-0.0022,-0.0202,0.0599,0.0599,
970,48.5000,1.3150,-0.0024,-0.0190,17.3464,-0.0024,-0.0190,0.0598,0.0598,
971,48.5500,1.3250,-0.0026,-0.0178,17.3464,-0.0026,-0.0178,0.0596,0.0596,
972,48.6000,1.3350,-0.0028,-0.0167,17.3464,-0.0028,-0.0167,0.0593,0.0593,
973,48.6500,1.3450,-0.0029,-0.0155,17.3464,-0.0029,-0.0155,0.0588,0.0588,
974,48.7000,1.3550,-0.0031,-0.0144,17.3464,-0.0031,-0.0144,0.0583,0.0583,
975,48.7500,1.3650,-0.0032,-0.0132,17.3464,-0.0032,-0.0132,0.0577,0.0577,
976,48.8000,1.3750,-0.0033,-0.0121,17.3464,-0.0033,-0.0121,0.0569,0.0569,
977,48.8500,1.3850,-0.0035,-0.0110,17.3464,-0.0035,-0.0110,0.0561,0.0561,
978,48.9000,1.3950,-0.0036,-0.0099,17.3464,-0.0036,-0.0099,0.0552,0.0552,
979,48.9500,1.4050,-0.0037,-0.0088,17.4464,-0.0037,-0.0088,0.0542,0.0542,
980,49.0000,1.4150,-0.0037,-0.0078,17.4464,-0.0037,-0.0078,0.0531,0.0531,
981,49.0500,1.4250,-0.0038,-0.0068,17.4464,-0.0038,-0.0068,0.0520,0.0520,
982,49.1000,1.4350,-0.0039,-0.0057,17.4464,-0.0039,-0.0057,0.0508,0.0508,
983,49.1500,1.4450,-0.0039,-0.0048,17.4464,-0.0039,-0.0048,0.0495,0.0495,
984,49.2000,1.4550,-0.0040,-0.0038,17.4464,-0.0040,-0.0038,0.0482,0.0482,
985,49.2500,1.4650,-0.0040,-0.0029,17.4464,-0.0040,-0.0029,0.0468,0.0468,
986,49.3000,1.4750,-0.0040,-0.0019,17.4464,-0.0040,-0.0019,0.0454,0.0454,
987,49.3500,1.4850,-0.0040,-0.0011,17.4464,-0.0040,-0.0011,0.0439,0.0439,
988,49.4000,1.4950,-0.0040,-0.0002,17.4464,-0.0040,-0.0002,0.0425,0.0425,
989,49.4500,1.5050,-0.0040,0.0006,17.5464,-0.0044,-0.0621,0.6589,0.1925,C-06
990,49.5000,1.5150,-0.0040,0.0044,17.5464,-0.0050,-0.0584,0.1532,0.1532,
991,49.5500,1.5250,-0.0040,0.0073,17.5464,-0.0055,-0.0554,0.1596,0.1596,
992,49.6000,1.5350,-0.0039,0.0105,17.5464,-0.0061,-0.0523,0.1586,0.1586,
993,49.6500,1.5450,-0.0038,0.0135,17.5464,-0.0066,-0.0492,0.1583,0.1583,
994,49.7000,1.5550,-0.0036,0.0166,17.5464,-0.0070,-0.0461,0.1576,0.1576,
995,49.7500,1.5650,-0.0034,0.0197,17.5464,-0.0075,-0.0430,0.1566,0.1566,
996,49.8000,1.5750,-0.0032,0.0227,17.5464,-0.0079,-0.0400,0.1554,0.1554,
997,49.8500,1.5850,-0.0030,0.0258,17.5464,-0.0083,-0.0370,0.1538,0.1538,
998,49.9000,1.5950,-0.0027,0.0288,17.5464,-0.0086,-0.0340,0.1520,0.1520,
999,49.9500,1.6050,-0.0024,0.0317,17.6469,-0.0094,-0.1565,1.0000,0.3020,C-06
1000,50.0000,1.6150,-0.0020,0.0376,17.6469,-0.0109,-0.1506,0.4019,0.4019,
1001,50.0500,1.6250,-0.0016,0.0455,17.6469,-0.0124,-0.1427,0.3878,0.3878,
1002,50.1000,1.6350,-0.0011,0.0531,17.6469,-0.0138,-0.1352,0.3907,0.3907,
1003,50.1500,1.6450,-0.0006,0.0607,17.6469,-0.0151,-0.1275,0.3899,0.3899,
1004,50.2000,1.6549,0.0001,0.0683,17.6469,-0.0163,-0.1199,0.3889,0.3889,
1005,50.2500,1.6649,0.0008,0.0759,17.6469,-0.0175,-0.1123,0.3870,0.3870,
1006,50.3000,1.6749,0.0016,0.0835,17.6469,-0.0186,-0.1047,0.3844,0.3844,
1007,50.3500,1.6848,0.0025,0.0910,17.6469,-0.0196,-0.0972,0.3811,0.3811,
1008,50.4000,1.6948,0.0034,0.0985,17.6469,-0.0205,-0.0897,0.3772,0.3772,
1009,50.4500,1.7047,0.0044,0.1059,17.6469,-0.0214,-0.0824,0.3726,0.3726,
1010,50.5000,1.7147,0.0055,0.1132,17.7474,-0.0235,-0.2017,1.0000,0.5226,C-06
1011,50.5500,1.7246,0.0067,0.1234,17.7474,-0.0254,-0.1914,0.6271,0.6271,
1012,50.6000,1.7345,0.0080,0.1358,17.7474,-0.0273,-0.1790,0.6070,0.6070,
1013,50.6500,1.7444,0.0094,0.1478,17.7474,-0.0290,-0.1670,0.6058,0.6058,
1014,50.7000,1.7543,0.0109,0.1598,17.7474,-0.0306,-0.1551,0.6002,0.6002,
1015,50.7500,1.7642,0.0126,0.1716,17.7474,-0.0321,-0.1432,0.5941,0.5941,
1016,50.8000,1.7740,0.0144,0.1833,17.7474,-0.0334,-0.1315,0.5869,0.5869,
1017,50.8500,1.7838,0.0162,0.1949,17.7474,-0.0347,-0.1199,0.5789,0.5789,
1018,50.9000,1.7936,0.0182,0.2063,17.7474,-0.0358,-0.1085,0.5699,0.5699,
1019,50.9500,1.8034,0.0203,0.2176,17.7474,-0.0369,-0.0973,0.5601,0.5601,
1020,51.0000,1.8132,0.0225,0.2286,17.8478,-0.0384,-0.2115,1.0000,0.7101,C-06
1021,51.0500,1.8229,0.0249,0.2427,17.8478,-0.0404,-0.1974,0.7902,0.7902,
1022,51.1000,1.8326,0.0274,0.2585,17.8478,-0.0423,-0.1816,0.7670,0.7670,
1023,51.1500,1.8422,0.0300,0.2737,17.8478,-0.0440,-0.1663,0.7596,0.7596,
1024,51.2000,1.8518,0.0328,0.2889,17.8478,-0.0456,-0.1512,0.7481,0.7481,
1025,51.2500,1.8614,0.0357,0.3038,17.8478,-0.0471,-0.1363,0.7360,0.7360,
1026,51.3000,1.8709,0.0387,0.3184,17.8478,-0.0483,-0.1217,0.7227,0.7227,
1027,51.3500,1.8804,0.0419,0.3327,17.8478,-0.0495,-0.1073,0.7085,0.7085,
1028,51.4000,1.8898,0.0453,0.3468,17.8478,-0.0505,-0.0932,0.6933,0.6933,
1029,51.4500,1.8992,0.0487,0.3606,17.8478,-0.0513,-0.0795,0.6772,0.6772,
1030,51.5000,1.9085,0.0523,0.3740,17.8478,-0.0521,-0.0661,0.6603,0.6603,
1031,51.5500,1.9178,0.0560,0.3871,17.9483,-0.0536,-0.1783,1.0000,0.8103,C-06
1032,51.6000,1.9270,0.0599,0.4032,17.9483,-0.0553,-0.1621,0.8792,0.8792,
1033,51.6500,1.9362,0.0639,0.4209,17.9483,-0.0569,-0.1444,0.8493,0.8493,
1034,51.7000,1.9453,0.0681,0.4379,17.9483,-0.0582,-0.1274,0.8349,0.8349,
1035,51.7500,1.9543,0.0724,0.4546,17.9483,-0.0594,-0.1107,0.8165,0.8165,
1036,51.8000,1.9633,0.0768,0.4710,17.9483,-0.0604,-0.0944,0.7975,0.7975,
1037,51.8500,1.9721,0.0815,0.4869,17.9483,-0.0613,-0.0785,0.7776,0.7776,
1038,51.9000,1.9809,0.0862,0.5024,17.9483,-0.0620,-0.0630,0.7568,0.7568,
1039,51.9500,1.9897,0.0911,0.5175,17.9483,-0.0625,-0.0479,0.7351,0.7351,
1040,52.0000,1.9983,0.0961,0.5321,17.9483,-0.0630,-0.0333,0.7128,0.7128,
1041,52.0500,2.0069,0.1012,0.5462,17.9483,-0.0632,-0.0191,0.6898,0.6898,
1042,52.1000,2.0154,0.1065,0.5599,18.0487,-0.0645,-0.1310,1.0000,0.8398,C-06
1043,52.1500,2.0238,0.1119,0.5767,18.0487,-0.0657,-0.1142,0.8990,0.8990,
1044,52.2000,2.0322,0.1174,0.5948,18.0487,-0.0668,-0.0961,0.8639,0.8639,
1045,52.2500,2.0404,0.1231,0.6121,18.0487,-0.0677,-0.0788,0.8439,0.8439,
1046,52.3000,2.0485,0.1289,0.6290,18.0487,-0.0684,-0.0619,0.8201,0.8201,
1047,52.3500,2.0566,0.1348,0.6454,18.0487,-0.0689,-0.0455,0.7960,0.7960,
1048,52.4000,2.0645,0.1409,0.6613,18.0487,-0.0693,-0.0296,0.7711,0.7711,
1049,52.4500,2.0724,0.1471,0.6767,18.0487,-0.0695,-0.0142,0.7455,0.7455,
1050,52.5000,2.0801,0.1534,0.6915,18.0487,-0.0696,0.0006,0.7192,0.7192,
1051,52.5500,2.0878,0.1599,0.7058,18.0487,-0.0695,0.0149,0.6925,0.6925,
1052,52.6000,2.0953,0.1664,0.7196,18.0487,-0.0693,0.0286,0.6653,0.6653,
1053,52.6500,2.1028,0.1730,0.7327,18.1491,-0.0702,-0.0843,1.0000,0.8153,C-06
1054,52.7000,2.1102,0.1798,0.7490,18.1491,-0.0710,-0.0680,0.8690,0.8690,
1055,52.7500,2.1175,0.1867,0.7665,18.1491,-0.0716,-0.0506,0.8307,0.8307,
1056,52.8000,2.1246,0.1937,0.7831,18.1491,-0.0720,-0.0340,0.8072,0.8072,
1057,52.8500,2.1316,0.2008,0.7992,18.1491,-0.0722,-0.0178,0.7803,0.7803,
1058,52.9000,2.1386,0.2080,0.8148,18.1491,-0.0723,-0.0023,0.7532,0.7532,
1059,52.9500,2.1454,0.2153,0.8298,18.1491,-0.0723,0.0127,0.7254,0.7254,
1060,53.0000,2.1521,0.2227,0.8442,18.1491,-0.0721,0.0271,0.6972,0.6972,
1061,53.0500,2.1586,0.2303,0.8580,18.1491,-0.0718,0.0410,0.6686,0.6686,
1062,53.1000,2.1651,0.2379,0.8713,18.1491,-0.0713,0.0542,0.6396,0.6396,
1063,53.1500,2.1715,0.2456,0.8839,18.1491,-0.0707,0.0669,0.6104,0.6104,
1064,53.2000,2.1778,0.2533,0.8960,18.2497,-0.0713,-0.0457,1.0000,0.7604,C-06
1065,53.2500,2.1840,0.2612,0.9111,18.2497,-0.0717,-0.0305,0.8077,0.8077,
1066,53.3000,2.1901,0.2691,0.9272,18.2497,-0.0719,-0.0144,0.7688,0.7688,
1067,53.3500,2.1960,0.2772,0.9426,18.2497,-0.0720,0.0009,0.7437,0.7437,
1068,53.4000,2.2018,0.2853,0.9574,18.2497,-0.0719,0.0157,0.7157,0.7157,
1069,53.4500,2.2075,0.2935,0.9716,18.2497,-0.0717,0.0299,0.6876,0.6876,
1070,53.5000,2.2131,0.3018,0.9852,18.2497,-0.0713,0.0436,0.6590,0.6590,
1071,53.5500,2.2186,0.3102,0.9983,18.2497,-0.0708,0.0566,0.6302,0.6302,
1072,53.6000,2.2240,0.3186,1.0107,18.2497,-0.0702,0.0691,0.6010,0.6010,
1073,53.6500,2.2292,0.3271,1.0226,18.2497,-0.0694,0.0809,0.5717,0.5717,
1074,53.7000,2.2344,0.3357,1.0338,18.2497,-0.0685,0.0922,0.5423,0.5423,
1075,53.7500,2.2394,0.3443,1.0445,18.3501,-0.0690,-0.0239,1.0000,0.6923,C-06
1076,53.8000,2.2444,0.3530,1.0582,18.3501,-0.0692,-0.0102,0.7461,0.7461,
1077,53.8500,2.2493,0.3618,1.0731,18.3501,-0.0692,0.0047,0.7067,0.7067,
1078,53.9000,2.2540,0.3706,1.0871,18.3501,-0.0691,0.0187,0.6821,0.6821,
1079,53.9500,2.2586,0.3795,1.1006,18.3501,-0.0689,0.0322,0.6546,0.6546,
1080,54.0000,2.2630,0.3884,1.1136,18.3501,-0.0685,0.0452,0.6271,0.6271,
1081,54.0500,2.2674,0.3974,1.1260,18.3501,-0.0680,0.0576,0.5993,0.5993,
1082,54.1000,2.2716,0.4065,1.1378,18.3501,-0.0673,0.0694,0.5712,0.5712,
1083,54.1500,2.2758,0.4156,1.1491,18.3501,-0.0666,0.0806,0.5430,0.5430,
1084,54.2000,2.2798,0.4247,1.1598,18.3501,-0.0657,0.0913,0.5146,0.5146,
1085,54.2500,2.2838,0.4339,1.1699,18.3501,-0.0648,0.1014,0.4862,0.4862,
1086,54.3000,2.2876,0.4431,1.1794,18.4506,-0.0653,-0.0151,1.0000,0.6362,C-06
1087,54.3500,2.2914,0.4524,1.1920,18.4506,-0.0653,-0.0025,0.6926,0.6926,
1088,54.4000,2.2950,0.4617,1.2057,18.4506,-0.0653,0.0112,0.6543,0.6543,
1089,54.4500,2.2985,0.4711,1.2187,18.4506,-0.0651,0.0241,0.6311,0.6311,
1090,54.5000,2.3019,0.4805,1.2312,18.4506,-0.0648,0.0366,0.6049,0.6049,
1091,54.5500,2.3052,0.4899,1.2431,18.4506,-0.0644,0.0486,0.5788,0.5788,
