stamp_s,why,ey_m,epsi_rad,lane_width_m,n_lines,confidence,reason
1788182729.172,bad_width,0.05206,0.08930,0.19429,3,0.625,ok
1788182729.271,bad_width,-0.01628,0.07037,0.30603,4,0.562,ok
1788182729.421,bad_width,0.03304,-0.04598,0.17700,4,0.562,ok
1788182729.471,bad_width,0.05339,-0.36966,0.15362,3,0.312,ok
1788182729.521,bad_width,0.02968,-0.26936,0.18200,3,0.333,ok
1788182729.920,bad_width,-0.05120,0.06144,0.15421,4,0.667,ok
1788182729.970,bad_width,0.01876,0.10672,0.29174,4,0.562,ok
1788182730.470,bad_width,0.09457,-0.14826,0.17417,4,0.333,ok
1788182730.520,bad_width,0.06736,-0.04322,0.14605,4,0.333,ok
1788182730.620,bad_width,-0.02007,0.13844,0.19103,4,0.604,ok
1788182730.670,bad_width,-0.02870,0.14738,0.17329,4,0.583,ok
1788182730.920,bad_width,0.04503,0.13610,0.30825,3,0.521,ok
1788182730.970,unpaired,0.01334,0.28304,0.25219,3,0.333,single_line
1788182731.071,bad_width,0.04732,0.14201,0.32719,4,0.500,ok
1788182731.120,bad_width,0.05259,0.13873,0.31758,3,0.521,ok
1788182731.170,bad_width,0.04204,0.14113,0.29662,4,0.479,ok
1788182731.270,bad_width,0.04413,0.14837,0.30111,4,0.479,ok
1788182731.370,bad_width,0.05345,0.14857,0.31168,3,0.500,ok
1788182731.420,bad_width,0.09298,-0.31047,0.19905,4,0.229,ok
1788182731.470,bad_width,0.06344,0.13643,0.32963,4,0.542,ok
1788182731.520,bad_width,0.05585,0.12585,0.31068,3,0.562,ok
1788182731.570,bad_width,0.05816,0.12780,0.31698,3,0.583,ok
1788182731.620,bad_width,0.06191,0.13170,0.30947,4,0.542,ok
1788182731.670,bad_width,0.06258,0.11822,0.29550,4,0.521,ok
1788182731.770,bad_width,0.05680,0.10150,0.30669,3,0.604,ok
1788182731.820,bad_width,0.05889,0.09076,0.30277,3,0.562,ok
1788182732.220,bad_width,0.06534,0.07151,0.30105,3,0.521,ok
1788182732.920,bad_width,0.05790,0.03413,0.29845,3,0.500,ok
1788182732.970,bad_width,0.05895,0.02469,0.30566,2,0.500,ok
1788182733.020,bad_width,0.06093,0.02443,0.29840,2,0.500,ok
1788182733.520,bad_width,0.07195,-0.07999,0.29495,2,0.479,ok
1788182733.570,bad_width,0.06625,-0.01331,0.29536,2,0.521,ok
1788182733.870,bad_width,0.06795,0.03083,0.30286,2,0.500,ok
1788182733.920,bad_width,0.07317,0.03018,0.29169,2,0.438,ok
1788182734.670,bad_width,0.06456,-0.05086,0.31591,2,0.438,ok
1788182734.720,bad_width,0.06479,-0.05891,0.32131,2,0.438,ok
1788182734.920,bad_width,0.05426,-0.07107,0.32186,2,0.417,ok
1788182735.470,unpaired,-0.01689,0.39892,0.26316,2,0.375,single_line
1788182735.520,unpaired,-0.02146,0.42249,0.26316,2,0.375,single_line
1788182735.570,bad_width,0.02354,-0.17583,0.33260,2,0.562,ok
1788182735.670,unpaired,0.00398,0.34982,0.27705,2,0.417,single_line
1788182735.720,unpaired,0.00150,0.35425,0.27705,2,0.417,single_line
1788182735.770,unpaired,0.00090,0.36111,0.27705,2,0.438,single_line
1788182735.870,unpaired,-0.01848,0.43311,0.27705,2,0.375,single_line
1788182736.820,unpaired,0.00174,0.13457,0.27281,2,0.312,single_line
1788182736.920,bad_width,0.04471,-0.19828,0.33004,2,0.438,ok
1788182736.970,unpaired,-0.00707,0.17742,0.28425,2,0.271,single_line
1788182737.070,unpaired,-0.00174,0.13063,0.28264,2,0.312,single_line
1788182737.120,unpaired,-0.00869,0.14651,0.28264,2,0.292,single_line
1788182737.220,unpaired,0.06997,-0.26524,0.28264,3,0.104,single_line
1788182737.270,unpaired,-0.04102,0.29257,0.28264,2,0.250,single_line
1788182737.320,unpaired,-0.03589,0.28586,0.28264,2,0.250,single_line
1788182737.370,unpaired,0.06768,-0.27727,0.28264,2,0.146,single_line
1788182737.470,unpaired,0.06359,-0.27280,0.28264,2,0.125,single_line
1788182737.520,unpaired,0.06699,-0.28506,0.28264,2,0.125,single_line
1788182737.570,unpaired,0.05286,-0.80461,0.28264,2,0.167,single_line
1788182737.620,unpaired,0.06768,-0.28794,0.28264,2,0.125,single_line
1788182737.720,unpaired,0.06641,-0.28545,0.28264,2,0.125,single_line
1788182737.770,unpaired,-0.02992,0.33955,0.28264,2,0.188,single_line
1788182737.820,unpaired,-0.03414,0.36050,0.28264,2,0.188,single_line
1788182737.871,unpaired,0.06836,-0.28489,0.28264,2,0.125,single_line
1788182737.920,bad_width,0.04339,-0.22792,0.32315,2,0.292,ok
1788182738.020,bad_width,0.04636,-0.19760,0.31429,2,0.292,ok
1788182738.070,bad_width,0.05525,-0.26173,0.30815,2,0.312,ok
1788182738.120,bad_width,0.10936,-0.22165,0.18912,3,0.271,ok
1788182738.220,unpaired,0.01710,-0.68673,0.27815,2,0.125,single_line
1788182738.520,bad_width,0.13465,-0.26562,0.14454,2,0.354,ok
1788182738.570,bad_width,0.11207,-0.30141,0.19240,2,0.312,ok
1788182738.720,bad_width,0.04687,-0.27563,0.17851,2,0.375,ok
1788182738.770,bad_width,0.10889,-0.30830,0.17695,2,0.312,ok
1788182738.870,bad_width,0.05271,-0.31650,0.18548,2,0.375,ok
1788182738.920,bad_width,0.05608,-0.31799,0.19817,2,0.354,ok
1788182738.970,unpaired,0.00000,0.00000,0.00000,2,0.000,no_plausible_lane_pair
1788182739.120,bad_width,0.10384,-0.33730,0.17979,2,0.292,ok
1788182739.170,unpaired,0.00000,0.00000,0.00000,2,0.000,no_plausible_lane_pair
1788182739.220,unpaired,0.00000,0.00000,0.00000,2,0.000,no_plausible_lane_pair
1788182739.270,unpaired,0.00000,0.00000,0.00000,2,0.000,no_plausible_lane_pair
1788182739.320,bad_width,0.07426,-0.35488,0.30388,2,0.333,ok
1788182739.420,unpaired,0.11869,-0.51125,0.23168,2,0.188,single_line
1788182739.470,unpaired,0.11746,-0.50832,0.23168,2,0.188,single_line
1788182739.620,unpaired,0.03632,-0.07063,0.22804,2,0.167,single_line
1788182739.670,bad_width,0.07288,-0.34548,0.14097,2,0.312,ok
1788182739.720,bad_width,0.04675,-0.35017,0.19501,2,0.354,ok
1788182739.770,bad_width,0.03583,-0.34825,0.20619,2,0.333,ok
1788182739.820,unpaired,0.04205,-0.06580,0.20724,2,0.188,single_line
1788182739.920,bad_width,0.04768,-0.36561,0.18491,2,0.375,ok
1788182739.970,bad_width,0.03320,-0.35379,0.20750,2,0.354,ok
1788182740.020,unpaired,0.00000,0.00000,0.00000,2,0.000,no_plausible_lane_pair
1788182740.071,unpaired,0.00000,0.00000,0.00000,2,0.000,no_plausible_lane_pair
1788182740.120,bad_width,0.05827,-0.35180,0.17313,2,0.375,ok
1788182740.170,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182740.220,bad_width,0.05486,-0.35678,0.17733,2,0.375,ok
1788182740.320,bad_width,0.07412,-0.34138,0.13742,2,0.396,ok
1788182740.320,bad_width,0.07412,-0.34138,0.13742,2,0.396,ok
1788182740.420,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182740.470,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182740.520,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182740.620,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182740.670,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182740.720,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182740.770,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182740.820,unpaired,0.00479,0.13319,0.17334,1,0.271,single_line
1788182740.870,unpaired,-0.00336,0.16828,0.17334,1,0.271,single_line
1788182740.970,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182741.020,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182741.070,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182741.120,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182741.270,unpaired,0.00469,0.03735,0.18392,2,0.292,single_line
1788182741.370,unpaired,0.00912,-0.03305,0.19175,2,0.354,single_line
1788182741.420,unpaired,0.00919,-0.03299,0.19175,2,0.375,single_line
1788182741.520,unpaired,0.00503,-0.00503,0.19175,2,0.354,single_line
1788182741.570,unpaired,0.00340,0.00900,0.19175,2,0.354,single_line
1788182741.620,unpaired,-0.00287,0.05026,0.19175,2,0.354,single_line
1788182741.720,unpaired,-0.01322,0.05826,0.20770,2,0.354,single_line
1788182741.820,unpaired,-0.02374,0.11138,0.20770,2,0.354,single_line
1788182741.870,unpaired,0.04523,-0.43510,0.20770,1,0.354,single_line
1788182741.920,unpaired,0.04693,-0.45196,0.20770,1,0.375,single_line
1788182741.970,unpaired,-0.03348,0.15965,0.20770,2,0.333,single_line
1788182742.020,unpaired,0.04091,-0.43126,0.20770,1,0.354,single_line
1788182742.120,unpaired,0.07512,-0.59919,0.20770,1,0.333,single_line
1788182742.170,unpaired,-0.03348,0.13265,0.20770,2,0.375,single_line
1788182742.220,bad_width,0.22159,-0.35213,0.16747,2,0.417,ok
1788182742.270,unpaired,0.03254,-0.38692,0.19965,1,0.375,single_line
1788182742.370,unpaired,0.01849,-0.30601,0.19965,1,0.271,single_line
1788182742.420,unpaired,0.01879,-0.32438,0.19965,1,0.292,single_line
1788182742.470,unpaired,0.01530,-0.31514,0.19965,1,0.312,single_line
1788182742.570,bad_width,0.21632,-0.33528,0.19354,2,0.396,ok
1788182742.620,bad_width,0.21366,-0.32778,0.19536,2,0.396,ok
1788182742.670,bad_width,0.22329,-0.33444,0.17783,2,0.396,ok
1788182742.720,bad_width,0.21561,-0.32997,0.19902,2,0.396,ok
1788182742.820,bad_width,0.21281,-0.31261,0.20272,2,0.417,ok
1788182742.870,bad_width,0.20891,-0.32230,0.19954,2,0.438,ok
1788182742.970,bad_width,0.20528,-0.32906,0.20828,2,0.375,ok
1788182743.120,unpaired,-0.02083,-0.19968,0.20355,2,0.333,single_line
1788182743.170,unpaired,-0.01063,-0.26196,0.20355,2,0.333,single_line
1788182743.220,unpaired,-0.01965,-0.17986,0.20355,2,0.333,single_line
1788182743.320,unpaired,-0.03695,-0.09227,0.20897,1,0.354,single_line
1788182743.670,unpaired,-0.06194,0.06214,0.22126,1,0.354,single_line
1788182743.720,unpaired,-0.06307,0.08215,0.22126,1,0.354,single_line
1788182743.770,unpaired,-0.06861,0.11640,0.22126,1,0.333,single_line
1788182743.820,unpaired,-0.07357,0.13402,0.22126,1,0.354,single_line
1788182743.920,unpaired,-0.07295,0.14085,0.22126,1,0.375,single_line
1788182743.970,unpaired,-0.07598,0.15615,0.22126,1,0.354,single_line
1788182744.020,unpaired,-0.07736,0.15891,0.22126,1,0.375,single_line
1788182744.070,unpaired,0.00892,-0.23664,0.22126,2,0.167,single_line
1788182744.120,unpaired,-0.01490,-0.05683,0.22126,3,0.208,single_line
1788182744.220,unpaired,0.00714,-0.25951,0.22126,2,0.167,single_line
1788182744.270,unpaired,0.00735,-0.26353,0.22126,2,0.188,single_line
1788182744.320,unpaired,-0.08356,0.15496,0.22126,1,0.354,single_line
1788182744.370,unpaired,0.00481,-0.25690,0.22126,2,0.167,single_line
1788182744.420,unpaired,0.00479,-0.26465,0.22126,2,0.167,single_line
1788182744.470,unpaired,-0.02541,-0.02274,0.22126,2,0.229,single_line
1788182744.520,unpaired,-0.02659,-0.02033,0.22126,2,0.271,single_line
1788182744.620,unpaired,-0.02841,-0.01552,0.22126,2,0.250,single_line
1788182744.670,unpaired,-0.02591,-0.03510,0.22126,2,0.250,single_line
1788182744.720,bad_width,0.02060,-0.24785,0.16704,2,0.417,ok
1788182744.820,bad_width,0.02853,-0.25430,0.15271,2,0.458,ok
1788182744.870,bad_width,0.02529,-0.25222,0.15581,2,0.438,ok
1788182744.920,unpaired,-0.01400,-0.03933,0.19026,2,0.271,single_line
1788182744.970,bad_width,-0.00587,-0.25824,0.15741,2,0.500,ok
1788182745.020,bad_width,-0.00890,-0.25825,0.17983,2,0.479,ok
1788182745.070,bad_width,0.00711,-0.25353,0.14809,2,0.542,ok
1788182745.170,unpaired,-0.01635,-0.00373,0.17595,2,0.312,single_line
1788182745.220,unpaired,-0.02004,0.01008,0.17595,2,0.312,single_line
1788182745.270,unpaired,-0.02236,0.02419,0.17595,2,0.292,single_line
1788182745.370,unpaired,-0.02367,0.02577,0.17595,2,0.271,single_line
1788182745.420,unpaired,-0.02532,0.02938,0.17595,2,0.271,single_line
1788182745.470,unpaired,-0.02474,0.02556,0.17595,2,0.271,single_line
1788182745.520,unpaired,-0.02507,0.01812,0.17595,2,0.292,single_line
1788182745.570,unpaired,-0.05511,0.22658,0.17595,2,0.271,single_line
1788182745.620,unpaired,-0.05488,0.21672,0.17595,2,0.292,single_line
1788182745.670,unpaired,-0.05380,0.21264,0.17595,2,0.271,single_line
1788182745.770,unpaired,-0.05552,0.22053,0.17595,2,0.271,single_line
1788182745.820,unpaired,-0.05579,0.21729,0.17595,2,0.292,single_line
1788182745.870,unpaired,-0.02593,0.01169,0.17595,2,0.271,single_line
1788182745.920,unpaired,-0.02757,0.02372,0.17595,2,0.271,single_line
1788182746.020,unpaired,-0.02330,-0.00117,0.17595,2,0.271,single_line
1788182746.070,unpaired,-0.02563,0.01111,0.17595,2,0.271,single_line
1788182746.120,unpaired,-0.02937,0.02636,0.17595,2,0.250,single_line
1788182746.170,unpaired,-0.03231,0.04483,0.17595,2,0.271,single_line
1788182746.220,unpaired,-0.05493,0.19343,0.17595,2,0.292,single_line
1788182746.270,unpaired,-0.05510,0.28211,0.17595,2,0.250,single_line
1788182746.370,unpaired,-0.03759,0.06747,0.17595,2,0.250,single_line
1788182746.420,unpaired,-0.03759,0.06427,0.17595,2,0.208,single_line
1788182746.470,unpaired,-0.03711,0.05701,0.17595,2,0.208,single_line
1788182746.520,unpaired,0.02712,0.64733,0.17595,2,0.229,single_line
1788182746.570,unpaired,-0.03841,0.07554,0.17595,2,0.167,single_line
1788182746.720,unpaired,-0.04162,0.04316,0.19253,2,0.104,single_line
1788182746.770,unpaired,-0.06211,0.19324,0.19253,2,0.125,single_line
1788182746.820,unpaired,-0.08344,0.41601,0.19253,1,0.167,single_line
1788182746.920,unpaired,-0.04452,0.03905,0.19253,2,0.104,single_line
1788182746.970,unpaired,-0.04197,0.87489,0.19253,1,0.167,single_line
1788182747.020,unpaired,-0.05911,0.13914,0.19253,2,0.146,single_line
1788182747.071,bad_width,-0.05145,-0.25253,0.17067,2,0.396,ok
1788182747.120,unpaired,0.00851,0.76290,0.18816,1,0.250,single_line
1788182747.220,unpaired,0.05153,0.67310,0.18816,1,0.292,single_line
1788182747.270,unpaired,0.01173,-0.38457,0.18816,2,0.083,single_line
1788182747.320,unpaired,-0.08704,0.49681,0.18816,1,0.188,single_line
1788182747.370,unpaired,-0.09329,0.51554,0.18816,1,0.188,single_line
1788182747.420,unpaired,0.01611,0.76756,0.18816,2,0.229,single_line
1788182747.520,unpaired,-0.01869,0.26846,0.18816,1,0.188,single_line
1788182747.570,unpaired,-0.03536,0.32955,0.18816,1,0.208,single_line
1788182747.620,unpaired,-0.07716,0.49372,0.18816,1,0.208,single_line
1788182747.720,unpaired,0.07135,0.62224,0.18816,2,0.208,single_line
1788182747.770,unpaired,0.05662,0.65050,0.18816,1,0.188,single_line
1788182747.820,bad_width,0.06921,0.14542,0.30550,2,0.292,ok
1788182747.870,unpaired,0.02373,0.76573,0.21163,2,0.208,single_line
1788182747.970,bad_width,0.05641,0.19821,0.31653,2,0.271,ok
1788182748.070,unpaired,0.06453,0.30207,0.23206,2,0.104,single_line
1788182748.170,unpaired,-0.05514,0.92096,0.23206,2,0.229,single_line
1788182748.220,unpaired,0.10281,0.16858,0.23206,2,0.104,single_line
1788182748.270,unpaired,0.10406,0.61285,0.23206,1,0.188,single_line
1788182748.320,bad_width,0.15801,-0.09409,0.31702,2,0.271,ok
1788182748.420,unpaired,-0.10348,0.54604,0.24905,2,0.167,single_line
1788182748.470,bad_width,0.12875,-0.07385,0.20655,2,0.250,ok
1788182748.520,unpaired,0.09822,0.16705,0.24055,2,0.104,single_line
1788182748.570,unpaired,-0.10161,0.56396,0.24055,2,0.167,single_line
1788182748.620,unpaired,0.05923,0.32702,0.24055,2,0.125,single_line
1788182748.670,unpaired,0.05841,0.32999,0.24055,3,0.125,single_line
1788182748.770,unpaired,-0.09867,0.58136,0.24055,2,0.125,single_line
1788182748.820,unpaired,-0.10818,0.60466,0.24055,2,0.125,single_line
1788182748.870,unpaired,0.09044,0.17309,0.24055,2,0.104,single_line
1788182748.920,unpaired,-0.10035,0.62445,0.24055,2,0.083,single_line
1788182749.020,unpaired,-0.05014,0.53934,0.24055,3,0.125,single_line
1788182749.070,bad_width,-0.14967,-0.28655,0.30628,2,0.333,ok
1788182749.120,bad_width,-0.14679,-0.30610,0.31739,2,0.375,ok
1788182749.170,unpaired,-0.06671,0.56045,0.26644,2,0.146,single_line
1788182749.220,unpaired,-0.07348,0.58386,0.26644,2,0.146,single_line
1788182749.270,bad_width,0.09797,-0.29924,0.15755,3,0.375,ok
1788182749.370,bad_width,0.10353,-0.32155,0.17343,2,0.354,ok
1788182749.420,unpaired,0.00536,0.50070,0.23041,2,0.104,single_line
1788182749.520,unpaired,0.11732,0.06962,0.23949,2,0.229,single_line
1788182749.570,unpaired,0.11954,0.06161,0.23949,1,0.271,single_line
1788182749.670,unpaired,0.11866,0.06599,0.23949,1,0.208,single_line
1788182749.720,unpaired,-0.11012,0.01710,0.23949,1,0.250,single_line
1788182749.770,unpaired,-0.11260,0.02445,0.23949,1,0.250,single_line
1788182749.820,unpaired,-0.10674,-0.00176,0.23949,1,0.271,single_line
1788182749.920,unpaired,0.03291,0.42728,0.23949,2,0.083,single_line
1788182749.970,unpaired,-0.10868,0.00001,0.23949,1,0.271,single_line
1788182750.020,unpaired,0.01215,-0.02812,0.23949,2,0.083,single_line
1788182750.070,unpaired,0.11541,0.10022,0.23949,1,0.292,single_line
1788182750.120,unpaired,-0.10953,0.00025,0.23949,1,0.208,single_line
1788182750.220,unpaired,-0.10388,-0.04571,0.23949,2,0.292,single_line
1788182750.270,unpaired,0.10638,-0.05666,0.23949,2,0.104,single_line
1788182750.320,bad_width,0.08824,-0.24586,0.14095,3,0.375,ok
1788182750.370,unpaired,-0.09003,-0.07407,0.21978,1,0.188,single_line
1788182750.420,unpaired,-0.01674,-0.18301,0.21978,2,0.104,single_line
1788182750.470,unpaired,0.10643,0.05921,0.21978,1,0.271,single_line
1788182750.520,unpaired,-0.01122,-0.14537,0.21978,2,0.083,single_line
1788182750.670,unpaired,-0.02445,-0.11577,0.22728,2,0.083,single_line
1788182750.720,bad_width,0.20385,-0.01490,0.19719,3,0.188,ok
1788182750.720,bad_width,0.20385,-0.01490,0.19719,3,0.188,ok
1788182750.820,unpaired,-0.04692,-0.16811,0.21645,1,0.125,single_line
1788182750.920,unpaired,0.04785,0.25342,0.21645,2,0.146,single_line
1788182750.970,unpaired,-0.03760,-0.19897,0.21645,1,0.125,single_line
1788182751.020,unpaired,0.04727,0.25405,0.21645,1,0.146,single_line
1788182751.120,unpaired,0.00557,0.39748,0.21645,1,0.167,single_line
1788182751.170,unpaired,-0.02482,0.46896,0.21645,1,0.146,single_line
1788182751.270,unpaired,0.02702,0.32789,0.22163,2,0.125,single_line
1788182751.320,unpaired,-0.03613,0.51496,0.22163,1,0.146,single_line
1788182751.420,unpaired,0.03196,0.34460,0.22163,1,0.125,single_line
1788182751.470,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182751.520,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182751.570,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182751.620,unpaired,-0.08502,0.12514,0.22163,1,0.146,single_line
1788182751.720,unpaired,-0.08319,0.12789,0.22163,1,0.167,single_line
1788182751.770,unpaired,-0.05422,-0.12896,0.22163,1,0.083,single_line
1788182751.820,unpaired,-0.08892,0.17215,0.22163,1,0.146,single_line
1788182751.870,unpaired,0.03748,0.32821,0.22163,2,0.083,single_line
1788182751.920,unpaired,0.04535,-0.42653,0.22163,1,0.125,single_line
1788182752.020,unpaired,-0.07764,0.07385,0.22163,2,0.125,single_line
1788182752.070,unpaired,-0.00420,0.68020,0.22163,1,0.125,single_line
1788182752.120,unpaired,-0.07497,0.04915,0.22163,2,0.146,single_line
1788182752.170,unpaired,-0.06925,-0.05331,0.22163,1,0.083,single_line
1788182752.220,unpaired,0.00000,0.00000,0.00000,2,0.000,no_plausible_lane_pair
1788182752.370,unpaired,-0.09910,0.19565,0.22795,1,0.146,single_line
1788182752.470,unpaired,-0.05949,-0.14673,0.23825,2,0.104,single_line
1788182752.520,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788182752.620,unpaired,-0.09427,0.14219,0.23825,1,0.146,single_line
1788182752.670,unpaired,-0.09196,0.13139,0.23825,1,0.146,single_line
1788182752.720,unpaired,-0.09256,0.14484,0.23825,1,0.146,single_line
1788182752.770,unpaired,-0.09424,0.15801,0.23825,1,0.146,single_line
1788182752.820,unpaired,-0.09201,0.14724,0.23825,1,0.167,single_line
1788182752.920,unpaired,-0.06314,-0.10697,0.23825,1,0.083,single_line
1788182752.970,unpaired,-0.08839,0.13427,0.23825,1,0.146,single_line
1788182753.020,unpaired,-0.04923,0.23511,0.23825,2,0.104,single_line
1788182753.070,unpaired,-0.08145,0.08519,0.23825,1,0.125,single_line
1788182753.120,unpaired,-0.08628,0.11139,0.23825,2,0.167,single_line
1788182753.220,unpaired,-0.08552,0.10751,0.23825,1,0.167,single_line
1788182753.270,unpaired,-0.08406,0.09211,0.23825,1,0.229,single_line
1788182753.320,unpaired,-0.07617,0.05468,0.23825,1,0.208,single_line
1788182753.370,unpaired,-0.07431,0.04000,0.23825,1,0.229,single_line
1788182753.420,unpaired,-0.08538,0.11677,0.23825,2,0.188,single_line
1788182753.470,bad_width,0.15744,0.38878,0.16649,4,0.167,ok
1788182753.570,unpaired,0.00413,0.53880,0.22390,4,0.083,single_line
1788182753.620,unpaired,-0.02758,0.66768,0.22390,2,0.104,single_line
1788182753.671,unpaired,-0.03110,0.67510,0.22390,3,0.104,single_line
1788182753.820,unpaired,-0.04566,0.68152,0.22745,3,0.083,single_line
1788182753.870,unpaired,0.01025,0.19061,0.22745,3,0.083,single_line
1788182753.921,unpaired,-0.01613,0.22797,0.22745,3,0.083,single_line
1788182753.971,unpaired,-0.06636,-0.05343,0.22745,3,0.125,single_line
1788182754.021,bad_width,0.09914,-0.06640,0.14591,2,0.375,ok
1788182754.070,unpaired,-0.08301,0.19353,0.21114,2,0.208,single_line
1788182754.170,bad_width,0.10934,-0.07956,0.14605,3,0.292,ok
1788182754.220,bad_width,-0.20717,1.02285,0.15334,3,0.312,ok
1788182754.320,unpaired,-0.06617,0.10659,0.20529,3,0.250,single_line
1788182754.420,unpaired,-0.06329,0.44019,0.20529,3,0.104,single_line
1788182754.470,unpaired,-0.04917,-0.01689,0.20529,3,0.208,single_line
1788182754.521,unpaired,0.07639,0.86839,0.20529,3,0.188,single_line
1788182754.570,unpaired,-0.02531,0.32122,0.20529,3,0.167,single_line
1788182754.620,unpaired,0.02119,0.38368,0.20529,3,0.104,single_line
1788182754.720,unpaired,-0.05751,0.03114,0.20529,2,0.229,single_line
1788182754.770,unpaired,0.02410,0.18186,0.20529,3,0.125,single_line
1788182754.820,unpaired,-0.03717,-0.16756,0.20529,3,0.146,single_line
1788182754.870,unpaired,0.01612,0.19339,0.20529,2,0.167,single_line
1788182755.020,unpaired,0.04918,0.01311,0.21701,2,0.229,single_line
1788182755.070,unpaired,-0.01679,0.25674,0.21701,2,0.167,single_line
1788182755.120,unpaired,-0.05267,0.37042,0.21701,2,0.208,single_line
1788182755.170,unpaired,-0.06140,0.00645,0.21701,2,0.208,single_line
1788182755.270,unpaired,-0.06277,0.02123,0.21701,2,0.188,single_line
1788182755.320,unpaired,-0.06939,0.44032,0.21701,2,0.125,single_line
1788182755.420,unpaired,-0.04768,-0.17670,0.22738,2,0.146,single_line
1788182755.520,unpaired,0.06757,0.64518,0.22738,2,0.125,single_line
1788182755.570,unpaired,-0.09020,0.15136,0.22738,2,0.229,single_line
1788182755.570,unpaired,-0.09020,0.15136,0.22738,2,0.229,single_line
1788182755.670,unpaired,-0.05975,-0.11510,0.22738,2,0.125,single_line
1788182755.670,unpaired,-0.05975,-0.11510,0.22738,2,0.125,single_line
1788182755.770,unpaired,0.09459,0.58351,0.22738,2,0.188,single_line
1788182755.870,unpaired,-0.07423,0.43777,0.22738,2,0.188,single_line
1788182755.920,unpaired,-0.06537,0.41388,0.22738,2,0.208,single_line
1788182756.020,unpaired,-0.10063,0.51726,0.22738,2,0.188,single_line
1788182756.070,unpaired,-0.07114,0.01396,0.22738,2,0.250,single_line
1788182756.120,unpaired,-0.06193,-0.05518,0.22738,2,0.208,single_line
1788182756.220,unpaired,-0.06486,-0.04658,0.22738,2,0.229,single_line
1788182756.270,unpaired,-0.04669,-0.21249,0.22738,2,0.146,single_line
1788182756.320,unpaired,-0.06620,-0.04026,0.22738,2,0.208,single_line
1788182756.370,unpaired,-0.04778,-0.20636,0.22738,2,0.125,single_line
1788182756.420,unpaired,-0.04880,-0.20263,0.22738,2,0.167,single_line
1788182756.520,unpaired,-0.05154,-0.18341,0.22738,2,0.146,single_line
1788182756.570,unpaired,-0.04937,-0.19481,0.22738,2,0.167,single_line
1788182756.620,unpaired,0.06991,0.68139,0.22738,2,0.167,single_line
1788182756.670,unpaired,0.03580,0.74420,0.22738,2,0.188,single_line
1788182756.720,unpaired,-0.04926,-0.20496,0.22738,2,0.188,single_line
1788182756.820,unpaired,-0.06646,-0.04064,0.22738,2,0.229,single_line
1788182756.870,unpaired,-0.07204,-0.00361,0.22738,2,0.250,single_line
1788182756.920,unpaired,-0.07220,-0.01171,0.22738,2,0.250,single_line
1788182756.970,unpaired,0.02309,0.78056,0.22738,2,0.188,single_line
1788182757.020,unpaired,0.07193,0.68188,0.22738,2,0.167,single_line
1788182757.170,unpaired,0.07195,0.67668,0.22854,2,0.167,single_line
1788182757.270,unpaired,0.03433,0.75021,0.22907,2,0.146,single_line
1788182757.320,bad_width,-0.07345,-0.22929,0.20557,2,0.396,ok
1788182757.420,bad_width,-0.08399,-0.19573,0.15496,2,0.375,ok
1788182757.470,bad_width,-0.07822,-0.18599,0.16298,2,0.417,ok
1788182757.520,unpaired,-0.04059,-0.18817,0.20099,2,0.208,single_line
1788182757.620,unpaired,-0.07930,0.49094,0.20456,2,0.104,single_line
1788182757.670,unpaired,-0.01901,0.28737,0.20456,2,0.104,single_line
1788182757.770,unpaired,-0.01707,0.30139,0.20456,2,0.125,single_line
1788182757.820,unpaired,-0.03586,0.38216,0.20456,2,0.083,single_line
1788182757.870,unpaired,-0.05703,-0.00741,0.20456,2,0.292,single_line
1788182757.920,unpaired,-0.09090,0.21636,0.20456,1,0.333,single_line
1788182758.020,unpaired,-0.05459,-0.01133,0.20456,1,0.271,single_line
1788182758.070,unpaired,-0.05654,0.00320,0.20456,1,0.271,single_line
1788182758.120,unpaired,-0.05627,0.00564,0.20456,1,0.271,single_line
1788182758.170,unpaired,-0.09200,0.24593,0.20456,1,0.292,single_line
1788182758.270,unpaired,-0.06648,0.08013,0.20456,1,0.250,single_line
1788182758.320,unpaired,-0.03777,-0.15422,0.20456,1,0.208,single_line
